rank,name,industry,exchange,code,rate,market_cap
131,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03281331,1537854837108
132,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1616,1531801920000
133,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1473200000000
134,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1456000000000
135,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0731,1444989630000
136,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1427400000000
137,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1409400000000
138,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1392400000000
139,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1381600000000
140,TDK,電子, - TDK Corp (TYO),JPY,0.0091,1328600000000
141,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.0091,1310400000000
142,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1287000000000
143,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.0091,1264900000000
144,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1255800000000
145,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1244600000000
146,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1244300000000
147,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1231500000000
148,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1178600000000
149,KPN,電信, - Koninklijke KPN N.V. (AMS),EUR,1.1616,1159044480000
150,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.0091,1101100000000
151,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1042900000000
152,OMRON,電子, - OMRON Corporation (TYO),JPY,0.0091,1010100000000
153,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,964500000000
154,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,951400000000
155,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03281331,936180140955
156,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,932200000000
157,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.0091,928200000000
158,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,924600000000
159,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03281331,919763641962
160,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1515,852293550000
161,Proximus,電信, - Proximus NV (EBR),EUR,1.1616,803362560000
162,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,749000000000
163,NEC,電子, - NEC Corp (TYO),JPY,0.0091,717018120000
164,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,690049360000
165,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03281331,681217440924
166,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03281331,674638372269
167,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,664300000000
168,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,650700000000
169,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1274,602512820000
170,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,589500000000
171,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1515,586289850000
172,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2163,567765870000
173,Altice,電信, - Altice N.V/EQ (AMS),EUR,1.1616,549552960000
174,G4S,保全系統, - G4S plc (LON),GBP,1.3174,543690979999
175,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,542700000000
176,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03281331,541245704457
177,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,501800000000
178,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.0091,482848730000
179,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.0091,474807060000
180,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,474200000000
181,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,442307320000
182,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,432800000000
183,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,429700000000
184,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1515,385203900000
185,Innolux,電子, - 群創光電 (TPE),TWD,0.03281331,358984174062
186,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,317600000000
187,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1515,307908600000
188,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03281331,292330497459
189,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03281331,263937140316
190,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,210700000000
191,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03281331,202330150791
192,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0158,130819260000
193,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,48600000000
194,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.0091,31379530000
195,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,615250000
196,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,1154089
197,AU Optronics,電子, - AU Optronics Corp (ADR) (NYSE),USD,1.0,785383
198,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7522,611358
199,CGI Group,資訊服務, - CGI (TSE),CAD,0.7522,346483
200,Telenor,電信, - Telenor ASA (SWX),CHF,1.0069,237235
201,ABB,工業, - ABB India Ltd (NSE),INR,0.0146,334
202,Synnex Technology Intl,電子通路,,,1.0,0
203,Etisalat,電信,,,1.0,0
204,STMicroelectronics,半導體,,,1.0,0
205,Compal Electronics,資訊硬體,,,1.0,0
206,Emirates Integrated Telecom,電信,,,1.0,0
207,Maxis,電信,,,1.0,0
208,Axiata Group,電信,,,1.0,0
209,Advanced Semiconductor,半導體,,,1.0,0
210,Telkom Indonesia,電信,,,1.0,0
211,Ooredoo Telecom,電信,,,1.0,0
212,Infineon Technologies,半導體,,,1.0,0
213,Level 3 Communications,電信,,,1.0,0
214,Lenovo Group,資訊硬體,,,1.0,0
215,Taiwan Mobile,電信,,,1.0,0
