rank,name,industry,exchange,code,rate,market_cap
39,Keyence,電子, - KEYENCE CORPORATION (TYO),JPY,0.009,6470999999999
40,Sony,資訊硬體, - Sony Corp (TYO),JPY,0.009,6219000000000
41,Altaba,網路服務, - Altaba Inc (NASDAQ),USD,1.0,6116600000000
42,Micron Technology,半導體," - Micron Technology, Inc. (NASDAQ)",USD,1.0,6014800000000
43,Automatic Data Processing,資訊服務, - Automatic Data Processing (NASDAQ),USD,1.0,5910500000000
44,JD.com,電商, - JD.Com Inc(ADR) (NASDAQ),USD,1.0,5636300000000
45,SK Hynix,半導體, - SK Hynix Inc (KRX),KRW,0.0009,5589000000000
46,America Movil,電信, - America Movil SAB de CV (BMV),MXN,0.0522,5533200000000
47,Intuit,軟體, - Intuit Inc. (NASDAQ),USD,1.0,5333100000000
48,Schneider Electric,機電設備, - Schneider Electric SE (EPA),EUR,1.1724,4722427200000
49,Telefónica,電信, - Telefonica SA (BME),EUR,1.1724,4647393600000
50,Orange,電信, - Orange SA (EPA),EUR,1.1724,4606125120000
51,Crown Castle International,電信, - CROWN CASTLE In/SH SH (NYSE),USD,1.0,4604500000000
52,Saudi Telecom,電信, - Saudi Telecom Company SJSC (TADAWUL),SAR,0.26663971,4602201394600
53,Applied Materials,半導體," - Applied Materials, Inc. (NASDAQ)",USD,1.0,4584600000000
54,Hon Hai Precision,資訊硬體, - 鴻海精密 (TPE),TWD,0.03281407,4561155730000
55,Hikvision,電子, - 海康威視 (SHE),CNY,0.1504,4510285440000
56,Nidec,機電設備, - NIDEC CORPORATION (TYO),JPY,0.009,4364999999999
57,Emerson Electric,機電設備, - Emerson Electric Co. (NYSE),USD,1.0,4339400000000
58,Infosys,資訊服務, - Infosys Ltd (NSE),INR,0.0145,4234000000000
59,Philips,工業, - Koninklijke Philips NV (EPA),EUR,1.1724,4077607200000
60,SingTel,電信, - Singapore Telecommunications Limited (SGX),SGD,0.7351,3877137930000
61,Murata Manufacturing,電子," - Murata Manufacturing Co., Ltd. (TYO)",JPY,0.009,3851999999999
62,China Telecom,電信, - 中國電信 (HKG),HKD,0.1274,3732501500000
63,NXP Semiconductors,半導體, - NXP Semiconductors NV (NASDAQ),USD,1.0,3725100000000
64,BCE,電信, - BCE Inc. (USA) (TSE),CAD,0.7614,3719439000000
65,HP,資訊硬體, - HP Inc (NYSE),USD,1.0,3679700000000
66,eBay,電商, - eBay Inc (NASDAQ),USD,1.0,3677300000000
67,China Unicom,電信, - 中國聯通 (HKG),HKD,0.1274,3668202720000
68,Dassault Systemes,軟體, - Dassault Systemes SE (EPA),EUR,1.1724,3661053480000
69,Analog Devices,半導體," - Analog Devices, Inc. (NASDAQ)",USD,1.0,3534400000000
70,Ericsson,通訊設備, - ERICSSON/SH B (CPH),DKK,0.1573,3527326660000
71,Equinix,資訊服務, - Equinix Inc (NASDAQ),USD,1.0,3497300000000
72,Axiata Group,電信, - Axiata Group Bhd (KLSE),,1.0,3484100000000
73,Amadeus IT Group,軟體, - Amadeus It Group SA (BME),EUR,1.1724,3461393760000
74,Netease,網路服務, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3340800000000
75,Hitachi,電子," - Hitachi, Ltd. (TYO)",JPY,0.009,3302999999999
76,ServiceNow,軟體, - ServiceNow Inc (NYSE),USD,1.0,3178100000000
77,Vivendi,電信, - Vivendi SA (EPA),EUR,1.1724,3151880160000
78,TE Connectivity,電子, - TE Connectivity Ltd (NYSE),USD,1.0,3139000000000
79,Panasonic,資訊硬體, - Panasonic Corporation (TYO),JPY,0.009,3114000000000
80,Fiserv,軟體, - Fiserv Inc (NASDAQ),USD,1.0,3065700000000
81,Autodesk,軟體," - Autodesk, Inc. (NASDAQ)",USD,1.0,2934100000000
82,Chunghwa Telecom,電信, - 中華電信 (TPE),TWD,0.03281407,2850997969438
83,Teliasonera,電信, - Telia Company AB (CPH),DKK,0.1573,2826555160000
84,Lam Research,半導體, - Lam Research Corporation (NASDAQ),USD,1.0,2776200000000
85,Mitsubishi Electric,機電設備, - Mitsubishi Electric Corporation (TYO),JPY,0.009,2727000000000
86,Workday,軟體, - Workday Inc (NASDAQ),USD,1.0,2722700000000
87,Tokyo Electron,半導體, - Tokyo Electron Ltd (TYO),JPY,0.009,2691000000000
88,Amphenol,電子, - Amphenol Corporation (NYSE),USD,1.0,2625100000000
89,Telstra,電信, - Telstra Corporation Ltd (ASX),AUD,0.7416,2469602160000
90,Red Hat,軟體, - Red Hat Inc (NYSE),USD,1.0,2427300000000
91,Swisscom,電信, - Swisscom AG (SWX),CHF,1.0077,2389155930000
92,Western Digital,儲存, - Western Digital Corp (NASDAQ),USD,1.0,2314200000000
93,Corning,材料, - Corning Incorporated (NYSE),USD,1.0,2284800000000
94,Hewlett Packard Enterprise,資訊硬體, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2260300000000
95,Naver,網路服務, - Naver Corp (KRX),KRW,0.0009,2222100000000
96,Capgemini,資訊服務, - Capgemini SE (EPA),EUR,1.1724,2210325720000
97,Microchip Technology,半導體, - Microchip Technology Inc. (NASDAQ),USD,1.0,2147100000000
98,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0145,2117000000000
99,CenturyLink,電信, - Centurylink Inc (NYSE),USD,1.0,2090400000000
100,Kyocera,電子, - Kyocera Corp (TYO),JPY,0.009,2078999999999
101,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2072200000000
102,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2062400000000
103,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.7614,2061262080000
104,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.009,2033999999999
105,LARGAN Precision,電子, - 大立光電 (TPE),TWD,0.03281407,2026977606412
106,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,1975200000000
107,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.009,1961999999999
108,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1724,1960018320000
109,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1912400000000
110,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0145,1885000000000
111,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1883000000000
112,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1880200000000
113,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0301,1758481130000
114,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.009,1754999999999
115,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1504,1751332800000
116,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1746300000000
117,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1734600000000
118,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1504,1725433920000
119,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1717800000000
120,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0145,1711000000000
121,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1694600000000
122,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1655300000000
123,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1653300000000
124,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1274,1648683400000
125,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1647500000000
126,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1632800000000
127,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1625600000000
128,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1625500000000
129,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1605700000000
130,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.009,1584000000000
131,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1724,1569843600000
132,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1534700000000
133,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0736,1523674560000
134,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1520600000000
135,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03281407,1476935039444
136,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1451100000000
137,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1444500000000
138,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1423500000000
139,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1347300000000
140,TDK,電子, - TDK Corp (TYO),JPY,0.009,1305000000000
141,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1301400000000
142,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.009,1296000000000
143,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1280700000000
144,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.009,1278000000000
145,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1264700000000
146,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.009,1233000000000
147,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1216000000000
148,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1724,1206165120000
149,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1163700000000
150,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1072000000000
151,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.009,1052999999999
152,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1018600000000
153,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,962200000000
154,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,959600000000
155,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,955900000000
156,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.009,953999999999
157,OMRON,電子, - OMRON Corporation (TYO),JPY,0.009,944999999999
158,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03281407,845539830132
159,Proximus,電信, - Proximus NV (EPA),EUR,1.1724,803797440000
160,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03281407,796161217596
161,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1504,791825920000
162,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,733300000000
163,NEC,電子, - NEC Corp (TYO),JPY,0.009,703043100000
164,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,691922140000
165,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,664800000000
166,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03281407,655244475388
167,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,647100000000
168,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03281407,628822586224
169,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.217,595730100000
170,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1274,585670540000
171,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,579600000000
172,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1504,558375040000
173,G4S,保全系統, - G4S plc (LON),GBP,1.3233,545331929999
174,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.1724,538366080000
175,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,536400000000
176,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03281407,535082632455
177,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,530300000000
178,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,507800000000
179,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.009,473192999999
180,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,469000000000
181,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.009,443802599999
182,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1573,431112110000
183,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03281407,410553236805
184,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,399300000000
185,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1504,393611840000
186,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,391780480000
187,Innolux,電子, - 群創光電 (TPE),TWD,0.03281407,364124609162
188,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,312500000000
189,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1504,308184640000
190,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03281407,282525861293
191,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03281407,256619153028
192,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,209200000000
193,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03281407,197872123507
194,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0158,139733620000
195,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,42400000000
196,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.009,29759399999
197,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,713270000
198,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,1069683
199,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7614,597976
200,CGI Group,資訊服務, - CGI (TSE),CAD,0.7614,343053
201,Telenor,電信, - Telenor ASA (SWX),CHF,1.0077,242376
202,ABB,工業, - ABB India Ltd (NSE),INR,0.0145,337
203,Telkom Indonesia,電信,,,1.0,0
204,Taiwan Mobile,電信,,,1.0,0
205,Maxis,電信,,,1.0,0
206,Etisalat,電信,,,1.0,0
207,Advanced Semiconductor,半導體,,,1.0,0
208,Ooredoo Telecom,電信,,,1.0,0
209,Compal Electronics,資訊硬體,,,1.0,0
210,STMicroelectronics,半導體,,,1.0,0
211,Infineon Technologies,半導體,,,1.0,0
212,Level 3 Communications,電信,,,1.0,0
213,Lenovo Group,資訊硬體,,,1.0,0
214,Synnex Technology Intl,電子通路,,,1.0,0
215,Emirates Integrated Telecom,電信,,,1.0,0
