rank,name,industry,exchange,code,rate,market_cap
140,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1368000000000
141,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1338300000000
142,TDK,電子, - TDK Corp (TYO),JPY,0.009,1323000000000
143,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1298400000000
144,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.009,1287000000000
145,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.009,1278000000000
146,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1270200000000
147,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1251400000000
148,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1224900000000
149,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1206700000000
150,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.009,1206000000000
151,KPN,電信, - Koninklijke KPN N.V. (AMS),EUR,1.1639,1127004370000
152,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.009,1116000000000
153,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1066300000000
154,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,990900000000
155,OMRON,電子, - OMRON Corporation (TYO),JPY,0.009,980999999999
156,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,968900000000
157,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,952000000000
158,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,949800000000
159,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.009,935999999999
160,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03279822,890284723146
161,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03279822,812835006438
162,Proximus,電信, - Proximus NV (EBR),EUR,1.1639,763867570000
163,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.15,737565000000
164,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,735000000000
165,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,717440360000
166,NEC,電子, - NEC Corp (TYO),JPY,0.009,704449800000
167,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03279822,671395962510
168,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03279822,665062626228
169,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,663900000000
170,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,634500000000
171,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1274,623737660000
172,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,584100000000
173,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2166,573253560000
174,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.15,573150000000
175,Altice,電信, - Altice N.V/EQ (AMS),EUR,1.1639,547964119999
176,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03279822,537395554878
177,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,536400000000
178,G4S,保全系統, - G4S plc (LON),GBP,1.3129,533693850000
179,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,507300000000
180,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,473600000000
181,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.009,471453299999
182,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.009,455111999999
183,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,440800000000
184,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,438536280000
185,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03279822,407199740766
186,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,399000000000
187,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.15,384570000000
188,Innolux,電子, - 群創光電 (TPE),TWD,0.03279822,357418602450
189,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,315900000000
190,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.15,308250000000
191,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03279822,279450673866
192,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03279822,260385068580
193,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03279822,201941920362
194,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,201600000000
195,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0158,138442760000
196,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,39700000000
197,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.009,30078899999
198,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,586080000
199,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7586,617518
200,CGI Group,資訊服務, - CGI (TSE),CAD,0.7586,352572
201,Telenor,電信, - Telenor ASA (SWX),CHF,1.0066,237165
202,ABB,工業, - ABB India Ltd (NSE),INR,0.0145,325
203,Synnex Technology Intl,電子通路,,,1.0,0
204,Maxis,電信,,,1.0,0
205,Etisalat,電信,,,1.0,0
206,Taiwan Mobile,電信,,,1.0,0
207,Compal Electronics,資訊硬體,,,1.0,0
208,Telkom Indonesia,電信,,,1.0,0
209,Ooredoo Telecom,電信,,,1.0,0
210,Emirates Integrated Telecom,電信,,,1.0,0
211,STMicroelectronics,半導體,,,1.0,0
212,Level 3 Communications,電信,,,1.0,0
213,Lenovo Group,資訊硬體,,,1.0,0
214,Infineon Technologies,半導體,,,1.0,0
215,Advanced Semiconductor,半導體,,,1.0,0
