rank,name,industry,exchange,code,rate,market_cap
110,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1826100000000
111,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1508,1814169239999
112,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.0091,1810900000000
113,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1508,1759775680000
114,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1734200000000
115,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1730700000000
116,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0145,1725500000000
117,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1713600000000
118,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1672600000000
119,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1668600000000
120,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0301,1666802550000
121,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1663200000000
122,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1646900000000
123,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1619500000000
124,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1275,1618485000000
125,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.0091,1610700000000
126,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1602800000000
127,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1601100000000
128,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1564300000000
129,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1554200000000
130,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03277056,1512403945727
131,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1642,1508919619999
132,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0729,1496257920000
133,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1475400000000
134,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1437700000000
135,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1415700000000
136,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1397300000000
137,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1387800000000
138,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1323900000000
139,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.0091,1310400000000
140,TDK,電子, - TDK Corp (TYO),JPY,0.0091,1301300000000
141,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.0091,1283100000000
142,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1278600000000
143,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1264900000000
144,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1246000000000
145,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1235700000000
146,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1221800000000
147,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.0091,1219400000000
148,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1202300000000
149,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1642,1144525020000
150,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1055400000000
151,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1013500000000
152,OMRON,電子, - OMRON Corporation (TYO),JPY,0.0091,982800000000
153,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.0091,973700000000
154,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,956000000000
155,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,943300000000
156,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,939400000000
157,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03277056,902612642303
158,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1508,890549399999
159,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03277056,830668154879
160,Proximus,電信, - Proximus NV (EPA),EUR,1.1642,784787219999
161,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,737100000000
162,NEC,電子, - NEC Corp (TYO),JPY,0.0091,720546190000
163,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1275,686982750000
164,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03277056,661106723328
165,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,657100000000
166,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03277056,644901681408
167,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,638100000000
168,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1275,594430500000
169,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,584100000000
170,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1508,583580920000
171,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2129,575979660000
172,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,544500000000
173,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03277056,541300833023
174,G4S,保全系統, - G4S plc (LON),GBP,1.3213,536315669999
175,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.1642,519466039999
176,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,506000000000
177,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,497700000000
178,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.0091,489874840000
179,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,469400000000
180,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.0091,463020740000
181,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1563,422166300000
182,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1275,405246000000
183,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1508,403827320000
184,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03277056,402484740863
185,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,385300000000
186,Innolux,電子, - 群創光電 (TPE),TWD,0.03277056,354416883456
187,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,311500000000
188,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1508,308129640000
189,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03277056,283081928448
190,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03277056,254633805311
191,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03277056,201591376895
192,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,199000000000
193,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0158,142264780000
194,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,43300000000
195,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.0091,30750720000
196,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,586070000
197,Baidu,網路服務, - Baidu Inc (ADR) (NASDAQ),USD,1.0,4403145
198,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,1100572
199,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7606,610733
200,CGI Group,資訊服務, - CGI (TSE),CAD,0.7606,354318
201,Telenor,電信, - Telenor ASA (SWX),CHF,1.0074,242303
202,ABB,工業, - ABB India Ltd (NSE),INR,0.0145,301
203,Synnex Technology Intl,電子通路,,,1.0,0
204,Level 3 Communications,電信,,,1.0,0
205,Infineon Technologies,半導體,,,1.0,0
206,Compal Electronics,資訊硬體,,,1.0,0
207,Emirates Integrated Telecom,電信,,,1.0,0
208,Telkom Indonesia,電信,,,1.0,0
209,Lenovo Group,資訊硬體,,,1.0,0
210,STMicroelectronics,半導體,,,1.0,0
211,Etisalat,電信,,,1.0,0
212,Taiwan Mobile,電信,,,1.0,0
213,Maxis,電信,,,1.0,0
214,Ooredoo Telecom,電信,,,1.0,0
215,Advanced Semiconductor,半導體,,,1.0,0
