rank,name,industry,exchange,code,rate,market_cap
55,Saudi Telecom,電信, - Saudi Telecom Company SJSC (TADAWUL),SAR,0.26664345,4586267340000
56,Emerson Electric,機電設備, - Emerson Electric Co. (NYSE),USD,1.0,4457100000000
57,Nidec,機電設備, - NIDEC CORPORATION (TYO),JPY,0.0091,4368000000000
58,Infosys,資訊服務, - Infosys Ltd (NSE),INR,0.0146,4131800000000
59,Philips,工業, - Koninklijke Philips NV (EPA),EUR,1.1789,4099506860000
60,Axiata Group,電信, - Axiata Group Bhd (KLSE),,1.0,3929100000000
61,Murata Manufacturing,電子," - Murata Manufacturing Co., Ltd. (TYO)",JPY,0.0091,3913000000000
62,SingTel,電信, - Singapore Telecommunications Limited (SGX),SGD,0.7392,3872742720000
63,China Telecom,電信, - 中國電信 (HKG),HKD,0.1274,3796660140000
64,Dassault Systemes,軟體, - Dassault Systemes SE (EPA),EUR,1.1789,3736877220000
65,BCE,電信, - BCE Inc. (USA) (TSE),CAD,0.7648,3736048000000
66,China Unicom,電信, - 中國聯通 (HKG),HKD,0.1274,3732425060000
67,eBay,電商, - eBay Inc (NASDAQ),USD,1.0,3731900000000
68,HP,資訊硬體, - HP Inc (NYSE),USD,1.0,3721200000000
69,NXP Semiconductors,半導體, - NXP Semiconductors NV (NASDAQ),USD,1.0,3687700000000
70,Analog Devices,半導體," - Analog Devices, Inc. (NASDAQ)",USD,1.0,3574700000000
71,Amadeus IT Group,軟體, - Amadeus It Group SA (BME),EUR,1.1789,3564404150000
72,Equinix,資訊服務, - Equinix Inc (NASDAQ),USD,1.0,3541400000000
73,Ericsson,通訊設備, - ERICSSON/SH B (CPH),DKK,0.1582,3521848400000
74,Netease,網路服務, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3447600000000
75,Hitachi,電子," - Hitachi, Ltd. (TYO)",JPY,0.0091,3367000000000
76,TE Connectivity,電子, - TE Connectivity Ltd (NYSE),USD,1.0,3249700000000
77,ServiceNow,軟體, - ServiceNow Inc (NYSE),USD,1.0,3216900000000
78,Vivendi,電信, - Vivendi SA (EPA),EUR,1.1789,3177135500000
79,Panasonic,資訊硬體, - Panasonic Corporation (TYO),JPY,0.0091,3130400000000
80,Fiserv,軟體, - Fiserv Inc (NASDAQ),USD,1.0,3085400000000
81,BT Group,電信, - BT Group - CLASS A Common Stock (LON),GBP,1.3344,3048303360000
82,Autodesk,軟體," - Autodesk, Inc. (NASDAQ)",USD,1.0,2907200000000
83,Lam Research,半導體, - Lam Research Corporation (NASDAQ),USD,1.0,2869900000000
84,Chunghwa Telecom,電信, - 中華電信 (TPE),TWD,0.03292804,2863527728128
85,Teliasonera,電信, - Telia Company AB (CPH),DKK,0.1582,2846065460000
86,Mitsubishi Electric,機電設備, - Mitsubishi Electric Corporation (TYO),JPY,0.0091,2784600000000
87,Tokyo Electron,半導體, - Tokyo Electron Ltd (TYO),JPY,0.0091,2739100000000
88,Workday,軟體, - Workday Inc (NASDAQ),USD,1.0,2737400000000
89,Amphenol,電子, - Amphenol Corporation (NYSE),USD,1.0,2682300000000
90,Red Hat,軟體, - Red Hat Inc (NYSE),USD,1.0,2461800000000
91,Telstra,電信, - Telstra Corporation Ltd (ASX),AUD,0.7483,2454349170000
92,Corning,材料, - Corning Incorporated (NYSE),USD,1.0,2393500000000
93,Swisscom,電信, - Swisscom AG (SWX),CHF,1.0123,2389129230000
94,Western Digital,儲存, - Western Digital Corp (NASDAQ),USD,1.0,2370000000000
95,Naver,網路服務, - Naver Corp (KRX),KRW,0.0009,2294100000000
96,Hewlett Packard Enterprise,資訊硬體, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2281100000000
97,Capgemini,資訊服務, - Capgemini SE (EPA),EUR,1.1789,2258300840000
98,Microchip Technology,半導體, - Microchip Technology Inc. (NASDAQ),USD,1.0,2164700000000
99,LARGAN Precision,電子, - 大立光電 (TPE),TWD,0.03292804,2144445190608
100,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0146,2117000000000
101,CenturyLink,電信, - Centurylink Inc (NYSE),USD,1.0,2115300000000
102,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2086000000000
103,Kyocera,電子, - Kyocera Corp (TYO),JPY,0.0091,2083900000000
104,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.7648,2070466560000
105,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2065500000000
106,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.0091,2011100000000
107,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,2003700000000
108,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.0091,1992900000000
109,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1789,1990336870000
110,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0146,1927200000000
111,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1905900000000
112,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1876800000000
113,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1874200000000
114,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1820000000000
115,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1512,1777461840000
116,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.0091,1774500000000
117,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0146,1766600000000
118,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1749200000000
119,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0302,1743817460000
120,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1512,1738331280000
121,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1728900000000
122,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1693300000000
123,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1692800000000
124,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1687100000000
125,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1685900000000
126,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1676800000000
127,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1668600000000
128,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1274,1661958480000
129,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1628900000000
130,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0751,1590167400000
131,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1577300000000
132,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1789,1573713610000
133,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.0091,1547000000000
134,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1545500000000
135,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1525400000000
136,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1441300000000
137,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1416500000000
138,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03292804,1400943218624
139,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1385100000000
140,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.0091,1383200000000
141,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1356300000000
142,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1332500000000
143,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.0091,1328600000000
144,TDK,電子, - TDK Corp (TYO),JPY,0.0091,1310400000000
145,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1286400000000
146,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1283100000000
147,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1250800000000
148,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1231200000000
149,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1220300000000
150,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1789,1202360110000
151,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.0091,1101100000000
152,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1083100000000
153,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1016400000000
154,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,987700000000
155,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,978000000000
156,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.0091,973700000000
157,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,973300000000
158,OMRON,電子, - OMRON Corporation (TYO),JPY,0.0091,964600000000
159,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03292804,870587742364
160,Proximus,電信, - Proximus NV (EPA),EUR,1.1789,838905240000
161,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03292804,803704307516
162,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1512,797867280000
163,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,768700000000
164,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,702827580000
165,NEC,電子, - NEC Corp (TYO),JPY,0.0091,701945790000
166,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,683400000000
167,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03292804,669631207048
168,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03292804,647599055484
169,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,640800000000
170,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2213,625106110000
171,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,617400000000
172,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1274,607073740000
173,G4S,保全系統, - G4S plc (LON),GBP,1.3344,567386880000
174,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1512,559576080000
175,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,551700000000
176,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03292804,547817215872
177,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.1789,526732520000
178,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,515700000000
179,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,510000000000
180,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.0091,480893140000
181,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,477500000000
182,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.0091,451150700000
183,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1582,437122420000
184,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03292804,421630380984
185,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,414500000000
186,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,408852080000
187,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1512,399576240000
188,Innolux,電子, - 群創光電 (TPE),TWD,0.03292804,380101536936
189,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,328500000000
190,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1512,296760240000
191,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03292804,283141630352
192,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03292804,257144942772
193,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,209100000000
194,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03292804,199655877736
195,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,41000000000
196,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.0091,30151940000
197,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,585840000
198,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7648,580124
199,CGI Group,資訊服務, - CGI (TSE),CAD,0.7648,344093
200,Telenor,電信, - Telenor ASA (SWX),CHF,1.0123,243482
201,ABB,工業, - ABB India Ltd (NSE),INR,0.0146,1133
202,Sistema,電信, - AFK Sistema PAO (EDR) (VIE),,1.0,192
203,Taiwan Mobile,電信,,,1.0,0
204,Synnex Technology Intl,電子通路,,,1.0,0
205,Maxis,電信,,,1.0,0
206,Etisalat,電信,,,1.0,0
207,Compal Electronics,資訊硬體,,,1.0,0
208,Ooredoo Telecom,電信,,,1.0,0
209,Emirates Integrated Telecom,電信,,,1.0,0
210,Telkom Indonesia,電信,,,1.0,0
211,STMicroelectronics,半導體,,,1.0,0
212,Level 3 Communications,電信,,,1.0,0
213,Lenovo Group,資訊硬體,,,1.0,0
214,Infineon Technologies,半導體,,,1.0,0
215,Advanced Semiconductor,半導體,,,1.0,0
