rank,lift,name,exchange,code,rate,market_cap
86,+ 0,Red Hat, - Red Hat Inc (NYSE),USD,1.0,2982200000000.0
87,+ 0,Autodesk," - Autodesk, Inc. (NASDAQ)",USD,1.0,2908200000000.0
88,+ 0,Chunghwa Telecom, - 中華電信 (TPE),TWD,0.03362896,2862786284256.0
89,+ 0,Amphenol, - Amphenol Corporation (NYSE),USD,1.0,2729200000000.0
90,+ 0,Fortive, - Fortive Corp (NYSE),USD,1.0,2711500000000.0
91,+ 0,BT Group, - BT Group - CLASS A Common Stock (LON),GBP,1.3431,2704466160000.0
92,+ 0,Workday, - Workday Inc (NASDAQ),USD,1.0,2632100000000.0
93,+ 0,Telstra, - Telstra Corporation Ltd (ASX),AUD,0.7657,2506136100000.0
94,+ 0,Hewlett Packard Enterprise, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2463400000000.0
95,+ 0,Western Digital, - Western Digital Corp (NASDAQ),USD,1.0,2443700000000.0
96,+ 0,Ericsson, - ERICSSON/SH B (STO),SEK,0.1155,2423594250000.0
97,+ 0,Microchip Technology, - Microchip Technology Inc. (NASDAQ),USD,1.0,2383700000000.0
98,+ 0,Corning, - Corning Incorporated (NYSE),USD,1.0,2382300000000.0
99,+ 0,Focus Media Information Technology, - 分眾傳媒 (SHE),CNY,0.1564,2375090400000.0
100,+ 0,Swisscom, - Swisscom AG (VTX),CHF,1.0192,2363219040000.0
101,+ 0,Bharti Airtel, - Bharti Airtel Limited (NSE),INR,0.0149,2324400000000.0
102,+ 0,Kyocera, - Kyocera Corp (TYO),JPY,0.0091,2293200000000.0
103,+ 0,Hoya, - HOYA CORPORATION (TYO),JPY,0.0091,2265900000000.0
104,+ 0,Capgemini, - Capgemini SE (EPA),EUR,1.1836,2223629320000.0
105,+ 0,BOE Technology Group, - 京東方A (SHE),CNY,0.1564,2167594520000.0
106,+ 0,Agilent Technologies, - Agilent Technologies Inc (NYSE),USD,1.0,2093800000000.0
107,+ 0,TELUS, - TELUS Corporation (USA) (TSE),CAD,0.7729,2092394880000.0
108,+ 0,Teliasonera, - Telia Company AB (STO),SEK,0.1155,2080409100000.0
109,+ 0,LARGAN Precision, - 大立光電 (TPE),TWD,0.03362987,2073980986796.0
110,+ 0,Fujifilm Holdings, - FUJIFILM Holdings Corp (TYO),JPY,0.0091,2029300000000.0
111,+ 0,Best Buy, - Best Buy Co Inc (NYSE),USD,1.0,2022200000000.0
112,+ 0,AAC Technologies Holdings, - 瑞聲科技 (HKG),HKD,0.1274,2020487560000.0
113,+ 0,Legrand, - Legrand SA (EPA),EUR,1.1836,2012948520000.0
114,+ 0,Naver, - Naver Corp (KRX),KRW,0.0009,2011500000000.0
115,+ 0,NetApp, - NetApp Inc. (NASDAQ),USD,1.0,1962800000000.0
116,+ 0,HCL Technologies, - HCL Technologies Ltd (NSE),INR,0.0149,1937000000000.0
117,+ 0,CenturyLink, - Centurylink Inc (NYSE),USD,1.0,1898800000000.0
118,+ 0,Skyworks Solutions, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1857700000000.0
119,+ 0,Toshiba, - Toshiba Corp (TYO),JPY,0.0091,1847300000000.0
120,+ 0,SBA Communications, - SBA Communications Corporation (NASDAQ),USD,1.0,1818100000000.0
121,+ 0,Wipro, - Wipro Limited (NSE),INR,0.0149,1817800000000.0
122,+ 0,Harris, - Harris Corporation (NYSE),USD,1.0,1809400000000.0
123,+ 0,KLA-Tencor, - KLA-Tencor Corp (NASDAQ),USD,1.0,1801400000000.0
124,+ 0,Expedia, - Expedia Group Inc (NASDAQ),USD,1.0,1798200000000.0
125,+ 0,Xilinx," - Xilinx, Inc. (NASDAQ)",USD,1.0,1789800000000.0
126,+ 0,Mediatek, - 聯發科技 (TPE),TWD,0.03362987,1778054945731.0
127,+ 0,Ametek," - AMETEK, Inc. (NYSE)",USD,1.0,1748000000000.0
128,+ 0,Renesas Electronics, - Renesas Electronics Corporation (TYO),JPY,0.0091,1747200000000.0
129,+ 0,Secom, - Secom Co Ltd (TYO),JPY,0.0091,1747200000000.0
130,+ 0,WW Grainger, - W W Grainger Inc (NYSE),USD,1.0,1742100000000.0
131,+ 0,Dell Technologies, - Dell Technologies Inc (NYSE),USD,1.0,1735800000000.0
132,+ 0,Maxim Integrated Products, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1702700000000.0
133,+ 0,Telecom Italia, - Telecom Italia SpA (BIT),EUR,1.1836,1679883480000.0
134,+ 0,VeriSign," - Verisign, Inc. (NASDAQ)",USD,1.0,1668900000000.0
135,+ 0,SK Telecom, - SK Telecom Co Ltd (KRX),KRW,0.0009,1647900000000.0
136,+ 0,Snap, - Snap Inc (NYSE),USD,1.0,1596000000000.0
137,+ 0,Samsung SDS, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1581300000000.0
138,+ 0,Seagate Technology, - Seagate Technology PLC (NASDAQ),USD,1.0,1572800000000.0
139,+ 0,Check Point Software, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1555700000000.0
140,+ 0,CA," - CA, Inc. (NASDAQ)",USD,1.0,1509700000000.0
141,+ 0,Citrix Systems," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1459700000000.0
142,+ 0,Advanced Micro Devices," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1446300000000.0
143,+ 0,Samsung SDI, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1411200000000.0
144,+ 0,Sharp, - Sharp Corporation (TYO),JPY,0.0091,1383200000000.0
145,+ 0,LG Electronics, - LG Electronics Inc. (KRX),KRW,0.0009,1368000000000.0
146,+ 0,Vestas Wind Systems, - Vestas Wind Systems A/S (CPH),DKK,0.1589,1347916920000.0
147,+ 0,Akamai Technologies," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1330900000000.0
148,+ 0,Symantec, - Symantec Corporation (NASDAQ),USD,1.0,1318000000000.0
149,+ 0,Liberty Broadband, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1310800000000.0
150,+ 0,Fujitsu, - Fujitsu Ltd (TYO),JPY,0.0091,1283100000000.0
151,+ 0,CDW, - CDW common stock (NASDAQ),USD,1.0,1282700000000.0
152,+ 0,Olympus, - Olympus Corp (TYO),JPY,0.0091,1274000000000.0
153,+ 0,Nomura Research Institute, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1274000000000.0
154,+ 0,TDK, - TDK Corp (TYO),JPY,0.0091,1255800000000.0
155,+ 0,Garmin, - Garmin Ltd. (NASDAQ),USD,1.0,1216800000000.0
156,+ 0,KPN, - Koninklijke KPN N.V. (AMS),EUR,1.1836,1200525480000.0
157,+ 0,OMRON, - OMRON Corporation (TYO),JPY,0.0091,1137500000000.0
158,+ 0,F5 Networks," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1074800000000.0
159,+ 0,Iliad, - Iliad SA (EPA),EUR,1.1836,1020973360000.0
160,+ 0,Nanya Technology, - 南亞科技 (TPE),TWD,0.03362896,1012470461616.0
161,+ 0,Delta Electronics, - 台達電子 (TPE),TWD,0.03362987,1011196383108.0
162,+ 0,Liberty Interactive, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1005600000000.0
163,+ 0,Amdocs, - Amdocs Limited (NASDAQ),USD,1.0,988000000000.0
164,+ 0,Juniper Networks," - Juniper Networks, Inc. (NYSE)",USD,1.0,956000000000.0
165,+ 0,Open Text, - Open Text Corp (USA) (NASDAQ),USD,1.0,944400000000.0
166,+ 0,Rakuten, - Rakuten Inc (TYO),JPY,0.0091,937300000000.0
167,+ 0,Proximus, - Proximus NV (EBR),EUR,1.1836,911135280000.0
168,+ 0,Legend Holding, - 聯想控股 (HKG),HKD,0.1274,746028920000.0
169,+ 0,Flextronics International, - Flex Ltd (NASDAQ),USD,1.0,745900000000.0
170,+ 0,Quanta Computer, - 廣達電腦 (TPE),TWD,0.03362987,745089947772.0
171,+ 0,NEC, - NEC Corp (TYO),JPY,0.0091,737852570000.0
172,+ 0,LG Display, - LG Display Co Ltd (KRX),KRW,0.0009,729900000000.0
173,+ 0,Arrow Electronics," - Arrow Electronics, Inc. (NYSE)",USD,1.0,675400000000.0
174,+ 0,TCL Corp, - TCL集團 (SHE),CNY,0.1564,659147800000.0
175,+ 0,Altice, - Altice NV Class A (AMS),EUR,1.1836,646363960000.0
176,+ 0,KT Corp, - KT Corp (KRX),KRW,0.0009,645300000000.0
177,+ 0,Pegatron, - 和碩聯合科技 (TPE),TWD,0.03362987,588240234092.0
178,+ 0,Turkcell, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2237,584214920000.0
179,+ 0,G4S, - G4S plc (LON),GBP,1.3431,580353510000.0
180,+ 0,Jabil Circuit, - Jabil Inc (NYSE),USD,1.0,503400000000.0
181,+ 0,Yamada Denki, - Yamada Denki Co Ltd (TYO),JPY,0.0091,489366150000.0
182,+ 0,LG Uplus, - LG Uplus Corp (KRX),KRW,0.0009,485100000000.0
183,+ 0,Konica Minolta Business Solutions, - Konica Minolta Inc (TYO),JPY,0.0091,477713600000.0
184,+ 0,Avnet," - Avnet, Inc. (NASDAQ)",USD,1.0,465000000000.0
185,+ 0,Rexel, - Rexel SA (EPA),EUR,1.1836,459591880000.0
186,+ 0,China Communications Services, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,457060240000.0
187,+ 0,SYNNEX, - SYNNEX Corporation (NYSE),USD,1.0,443700000000.0
188,+ 0,AU Optronics, - 友達光電 (TPE),TWD,0.03362896,439274927104.0
189,+ 0,VEON, - VEON Ltd (ADR) (NASDAQ),USD,1.0,419500000000.0
190,+ 0,Innolux, - 群創光電 (TPE),TWD,0.03362987,414195567881.0
191,+ 0,Tech Data, - Tech Data Corp (NASDAQ),USD,1.0,336200000000.0
192,+ 0,Oi, - Owens-Illinois Inc (NYSE),USD,1.0,295800000000.0
193,+ 0,Inventec, - 英業達集團 (TPE),TWD,0.03362896,295470768352.0
194,+ 0,WPG Holdings, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03362896,271543763312.0
195,+ 0,Wistron, - 緯創資通 (TPE),TWD,0.03362896,218564699728.0
196,+ 0,Intelsat, - Intelsat SA (NYSE),USD,1.0,203700000000.0
197,+ 0,Frontier Communications, - Frontier Communications Corp (NASDAQ),USD,1.0,59300000000.0
198,+ 0,ZTE, - 中興通訊 (HKG),HKD,0.1274,0.0
199,+ 0,ABB, - ABB India Ltd (NSE),INR,0.0149,
200,+ 0,Yahoo!,,,1.0,
201,+ 0,Etisalat,,,1.0,
202,+ 0,Telkom Indonesia,,,1.0,
203,+ 0,Telenor, - Telenor ASA (SWX),CHF,1.0192,
204,+ 0,Rogers Communications, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7729,
205,+ 0,Level 3 Communications,,,1.0,
206,+ 0,MTN Group, - MTN Group Limited (JSE),ZAC,,
207,+ 0,Advanced Info Service,,,1.0,
208,+ 0,CGI Group, - CGI Group Inc (TSE),CAD,0.7729,
209,+ 0,STMicroelectronics,,,1.0,
210,+ 0,ATOS, - Atossa Genetics Inc (NASDAQ),USD,1.0,
211,+ 0,Taiwan Mobile,,,1.0,
212,+ 0,Maxis,,,1.0,
213,+ 0,Axiata Group,,,1.0,
214,+ 0,Advanced Semiconductor,,,1.0,
215,+ 0,Ooredoo Telecom,,,1.0,
216,+ 0,Lenovo Group,,,1.0,
217,+ 0,Emirates Integrated Telecom,,,1.0,
218,+ 0,Asustek Computer,,,1.0,
219,+ 0,China Railway Signal & Communication,,,1.0,
220,+ 0,China Great Wall Computer,,,1.0,
221,+ 0,Sistema,,,1.0,
222,+ 0,Compal Electronics,,,1.0,
223,+ 0,Synnex Technology Intl,,,1.0,
