rank,name,industry,exchange,code,rate,market_cap
96,Swisscom,電信, - Swisscom AG (SWX),CHF,1.0051,2317961620000
97,Naver,網路服務, - Naver Corp (KRX),KRW,0.0009,2251800000000
98,Microchip Technology,半導體, - Microchip Technology Inc. (NASDAQ),USD,1.0,2222000000000
99,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2207200000000
100,LARGAN Precision,電子, - 大立光電 (TPE),TWD,0.03273295,2193205848849
101,CenturyLink,電信, - Centurylink Inc (NYSE),USD,1.0,2148000000000
102,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2147800000000
103,Kyocera,電子, - Kyocera Corp (TYO),JPY,0.0089,2109300000000
104,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.76,2057472000000
105,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,2036900000000
106,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.0089,2029200000000
107,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.0089,2011400000000
108,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1707,2002833560000
109,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0146,2000200000000
110,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0146,2000200000000
111,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1937100000000
112,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1896300000000
113,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0146,1883400000000
114,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1879000000000
115,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1495,1856042500000
116,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1853300000000
117,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1839800000000
118,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1495,1839163950000
119,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1835000000000
120,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1781500000000
121,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.0089,1780000000000
122,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0301,1758481130000
123,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1756400000000
124,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1753900000000
125,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1729800000000
126,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1720100000000
127,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1713300000000
128,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1701800000000
129,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1683200000000
130,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1274,1678265680000
131,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1650500000000
132,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1580900000000
133,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.0089,1530800000000
134,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0753,1529523720000
135,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1491300000000
136,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03273295,1475866522894
137,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1707,1455999590000
138,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1438200000000
139,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1437000000000
140,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1428300000000
141,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.0089,1370600000000
142,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1348400000000
143,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.0089,1343900000000
144,TDK,電子, - TDK Corp (TYO),JPY,0.0089,1335000000000
145,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1328100000000
146,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1309000000000
147,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.0089,1290500000000
148,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1261900000000
149,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.0089,1228200000000
150,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1211400000000
151,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1707,1186270310000
152,Taiwan Mobile,電信, - 台灣大哥大 (TPE),TWD,0.03273295,1181325618910
153,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1086600000000
154,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1495,1036049950000
155,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.0089,1023500000000
156,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1020500000000
157,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,996900000000
158,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,993700000000
159,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,976900000000
160,OMRON,電子, - OMRON Corporation (TYO),JPY,0.0089,952300000000
161,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03273295,882323213839
162,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03273295,867256236954
163,Proximus,電信, - Proximus NV (EPA),EUR,1.1707,796544280000
164,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,787300000000
165,NEC,電子, - NEC Corp (TYO),JPY,0.0089,698941030000
166,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,687424920000
167,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,686600000000
168,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03273295,672586836714
169,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,661500000000
170,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,655200000000
171,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03273295,624836009254
172,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1274,599111240000
173,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,576000000000
174,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1495,573272700000
175,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03273295,570541865090
176,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.1707,569194340000
177,G4S,保全系統, - G4S plc (LON),GBP,1.3195,559599950000
178,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,536800000000
179,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,522000000000
180,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2068,509555200000
181,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,486000000000
182,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.0089,483418630000
183,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1571,439707190000
184,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.0089,435739550000
185,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,430599260000
186,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1495,422292650000
187,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,402800000000
188,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03273295,378036112844
189,Innolux,電子, - 群創光電 (TPE),TWD,0.03273295,364851280584
190,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,329000000000
191,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1495,326149200000
192,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03273295,275958408270
193,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03273295,263451148074
194,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,245500000000
195,Synnex Technology Intl,電子通路, - 聯強國際 (TPE),TWD,0.03273295,232855659709
196,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03273295,216482638119
197,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.016,139577600000
198,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,41400000000
199,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.0089,31516680000
200,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,642350000
201,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,880052
202,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.76,587438
203,CGI Group,資訊服務, - CGI (TSE),CAD,0.76,335167
204,Telenor,電信, - Telenor ASA (SWX),CHF,1.0051,30537
205,ABB,工業, - ABB India Ltd (NSE),INR,0.0146,489
206,Compal Electronics,資訊硬體,,,1.0,0
207,STMicroelectronics,半導體,,,1.0,0
208,Lenovo Group,資訊硬體,,,1.0,0
209,Level 3 Communications,電信,,,1.0,0
210,Ooredoo Telecom,電信,,,1.0,0
211,Telkom Indonesia,電信,,,1.0,0
212,Advanced Semiconductor,半導體,,,1.0,0
213,Maxis,電信,,,1.0,0
214,Etisalat,電信,,,1.0,0
215,Emirates Integrated Telecom,電信,,,1.0,0
