rank,name,industry,exchange,code,rate,market_cap
76,Nokia,通訊設備, - Nokia Oyj (HEL),EUR,1.1658,3310988580000.0
77,Netease,網路服務, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3281000000000.0
78,Vivendi,電信, - Vivendi SA (EPA),EUR,1.1658,3239991360000.0
79,TE Connectivity,電子, - TE Connectivity Ltd (NYSE),USD,1.0,3236900000000.0
80,Fiserv,軟體, - Fiserv Inc (NASDAQ),USD,1.0,3006000000000.0
81,ServiceNow,軟體, - ServiceNow Inc (NYSE),USD,1.0,2968700000000.0
82,BT Group,電信, - BT Group - CLASS A Common Stock (LON),GBP,1.3157,2856253130000.0
83,Tokyo Electron,半導體, - Tokyo Electron Ltd (TYO),JPY,0.009,2844000000000.0
84,Mitsubishi Electric,機電設備, - Mitsubishi Electric Corporation (TYO),JPY,0.009,2826000000000.0
85,Lam Research,半導體, - Lam Research Corporation (NASDAQ),USD,1.0,2817800000000.0
86,Autodesk,軟體," - Autodesk, Inc. (NASDAQ)",USD,1.0,2815000000000.0
87,Chunghwa Telecom,電信, - 中華電信 (TPE),TWD,0.03279922,2798819761117.0
88,Ericsson,通訊設備, - ERICSSON/SH B (STO),SEK,0.1115,2612132800000.0
89,Amphenol,電子, - Amphenol Corporation (NYSE),USD,1.0,2603200000000.0
90,Workday,軟體, - Workday Inc (NASDAQ),USD,1.0,2558000000000.0
91,Red Hat,軟體, - Red Hat Inc (NYSE),USD,1.0,2352800000000.0
92,Swisscom,電信, - Swisscom AG (VTX),CHF,1.0077,2333430120000.0
93,Western Digital,儲存, - Western Digital Corp (NASDAQ),USD,1.0,2327600000000.0
94,Corning,材料, - Corning Incorporated (NYSE),USD,1.0,2327500000000.0
95,Telstra,電信, - Telstra Corporation Ltd (ASX),AUD,0.7385,2309954150000.0
96,Capgemini,資訊服務, - Capgemini SE (EPA),EUR,1.1658,2272727100000.0
97,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0146,2233800000000.0
98,Naver,網路服務, - Naver Corp (KRX),KRW,0.0009,2231100000000.0
99,Hewlett Packard Enterprise,資訊硬體, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2213400000000.0
100,Microchip Technology,半導體, - Microchip Technology Inc. (NASDAQ),USD,1.0,2134300000000.0
101,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1511,2122456370000.0
102,Kyocera,電子, - Kyocera Corp (TYO),JPY,0.009,2114999999999.0
103,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2058400000000.0
104,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.755,2043936000000.0
105,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2043200000000.0
106,Teliasonera,電信, - Telia Company AB (STO),SEK,0.1115,2023401650000.0
107,CenturyLink,電信, - Centurylink Inc (NYSE),USD,1.0,2005600000000.0
108,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.009,1997999999999.0
109,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1658,1989321120000.0
110,LARGAN Precision,電子, - 大立光電 (TPE),TWD,0.03279922,1975460941457.0
111,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,1973700000000.0
112,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.009,1943999999999.0
113,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1899800000000.0
114,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0146,1883400000000.0
115,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1511,1846442000000.0
116,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1802200000000.0
117,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.009,1772999999999.0
118,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1749700000000.0
119,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0146,1722800000000.0
120,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1275,1721645250000.0
121,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1705000000000.0
122,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.009,1682999999999.0
123,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1682100000000.0
124,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1666400000000.0
125,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1663800000000.0
126,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0302,1661069460000.0
127,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1661000000000.0
128,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1633000000000.0
129,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1627600000000.0
130,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1601800000000.0
131,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1579800000000.0
132,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1575700000000.0
133,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03279922,1553964725081.0
134,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1658,1546783440000.0
135,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1529400000000.0
136,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0726,1482825960000.0
137,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1476500000000.0
138,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1420800000000.0
139,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1399300000000.0
140,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1395900000000.0
141,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1375900000000.0
142,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1366200000000.0
143,TDK,電子, - TDK Corp (TYO),JPY,0.009,1350000000000.0
144,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.009,1296000000000.0
145,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.009,1278000000000.0
146,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1273400000000.0
147,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1253700000000.0
148,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1249200000000.0
149,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.009,1224000000000.0
150,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1213300000000.0
151,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1188800000000.0
152,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.009,1179000000000.0
153,KPN,電信, - Koninklijke KPN N.V. (AMS),EUR,1.1658,1160670480000.0
154,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1038200000000.0
155,OMRON,電子, - OMRON Corporation (TYO),JPY,0.009,998999999999.0
156,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,975300000000.0
157,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.009,953999999999.0
158,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,950800000000.0
159,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,939100000000.0
160,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03279922,932911494381.0
161,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,930500000000.0
162,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03279922,834936944319.0
163,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1511,791204930000.0
164,Proximus,電信, - Proximus NV (EBR),EUR,1.1658,768029040000.0
165,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,755800000000.0
166,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1275,718003500000.0
167,NEC,電子, - NEC Corp (TYO),JPY,0.009,716171400000.0
168,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03279922,678481384997.0
169,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03279922,677749962391.0
170,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,661800000000.0
171,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,641700000000.0
172,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1275,624227250000.0
173,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1511,593732340000.0
174,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,587700000000.0
175,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2184,580004880000.0
176,Altice,電信, - Altice N.V/EQ (AMS),EUR,1.1658,570892260000.0
177,G4S,保全系統, - G4S plc (LON),GBP,1.3157,548778470000.0
178,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03279922,537411939777.0
179,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,532800000000.0
180,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,511200000000.0
181,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.009,478412099999.0
182,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,476200000000.0
183,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.009,464612399999.0
184,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1275,438880500000.0
185,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,426200000000.0
186,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03279922,407212156065.0
187,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1511,393207530000.0
188,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,390000000000.0
189,Innolux,電子, - 群創光電 (TPE),TWD,0.03279922,357429499949.0
190,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1511,316282520000.0
191,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,314500000000.0
192,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03279922,281810898240.0
193,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03279922,258598890245.0
194,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,207100000000.0
195,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03279922,204201383875.0
196,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0159,134159430000.0
197,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,49000000000.0
198,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,609020000.0
199,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.755,614588.0
200,CGI Group,資訊服務, - CGI (TSE),CAD,0.755,350899.0
201,Telenor,電信, - Telenor ASA (SWX),CHF,1.0077,237424.0
202,ABB,工業, - ABB India Ltd (NSE),INR,0.0146,1172.0
203,Emirates Integrated Telecom,電信,,,1.0,0.0
204,Compal Electronics,資訊硬體,,,1.0,0.0
205,Synnex Technology Intl,電子通路,,,1.0,0.0
206,Etisalat,電信,,,1.0,0.0
207,Taiwan Mobile,電信,,,1.0,0.0
208,Telkom Indonesia,電信,,,1.0,0.0
209,Advanced Semiconductor,半導體,,,1.0,0.0
210,Level 3 Communications,電信,,,1.0,0.0
211,STMicroelectronics,半導體,,,1.0,0.0
212,Ooredoo Telecom,電信,,,1.0,0.0
213,Infineon Technologies,半導體,,,1.0,0.0
214,Lenovo Group,資訊硬體,,,1.0,0.0
215,Maxis,電信,,,1.0,0.0
