rank,lift,name,exchange,code,rate,market_cap
51,+ 0,Tata Consultancy Services, - Tata Consultancy Services Limited (NSE),INR,0.0149,4976600000000.0
52,+ 0,Saudi Telecom, - Saudi Telecom Company SJSC (TADAWUL),SAR,0.26665275,4943741985000.0
53,+ 0,Telefónica, - Telefonica SA (BME),EUR,1.1737,4710644950000.0
54,+ 0,Orange, - Orange SA (EPA),EUR,1.1737,4689400980000.0
55,+ 0,Nidec, - NIDEC CORPORATION (TYO),JPY,0.0091,4668300000000.0
56,+ 0,RELX Group, - Relx NV (AMS),EUR,1.1737,4604542470000.0
57,+ 0,Emerson Electric, - Emerson Electric Co. (NYSE),USD,1.0,4502000000000.0
58,+ 0,Crown Castle International, - CROWN CASTLE In/SH SH (NYSE),USD,1.0,4305900000000.0
59,+ 0,China Unicom, - 中國聯通 (HKG),HKD,0.1275,4228971000000.0
60,+ 0,Infosys, - Infosys Ltd (NSE),INR,0.0149,4008100000000.0
61,+ 0,SingTel, - Singapore Telecommunications Limited (SGX),SGD,0.7497,4003098120000.0
62,+ 0,Philips, - Koninklijke Philips NV (AMS),EUR,1.1737,3997152720000.0
63,+ 0,China Telecom, - 中國電信 (HKG),HKD,0.1275,3879901500000.0
64,+ 0,eBay, - eBay Inc (NASDAQ),USD,1.0,3874500000000.0
65,+ 0,NXP Semiconductors, - NXP Semiconductors NV (NASDAQ),USD,1.0,3828700000000.0
66,+ 0,BCE, - BCE Inc. (USA) (TSE),CAD,0.7748,3784898000000.0
67,+ 0,HP, - HP Inc (NYSE),USD,1.0,3735800000000.0
68,+ 0,Dassault Systemes, - Dassault Systemes SE (EPA),EUR,1.1737,3721098480000.0
69,+ 0,Analog Devices," - Analog Devices, Inc. (NASDAQ)",USD,1.0,3688000000000.0
70,+ 0,Amadeus IT Group, - Amadeus It Group SA (BME),EUR,1.1737,3551733570000.0
71,+ 0,Hitachi," - Hitachi, Ltd. (TYO)",JPY,0.0091,3521700000000.0
72,+ 0,Murata Manufacturing," - Murata Manufacturing Co., Ltd. (TYO)",JPY,0.0091,3430700000000.0
73,+ 0,Panasonic, - Panasonic Corporation (TYO),JPY,0.0091,3403400000000.0
74,+ 0,Nokia, - Nokia Oyj (HEL),EUR,1.1737,3349739800000.0
75,+ 0,Lam Research, - Lam Research Corporation (NASDAQ),USD,1.0,3346200000000.0
76,+ 0,Vivendi, - Vivendi SA (EPA),EUR,1.1737,3337063840000.0
77,+ 0,TE Connectivity, - TE Connectivity Ltd (NYSE),USD,1.0,3325300000000.0
78,+ 0,Tsinghua Tongfang, - 清華同方 (SHA),,1.0,3254400000000.0
79,+ 0,ServiceNow, - ServiceNow Inc (NYSE),USD,1.0,3233200000000.0
80,+ 0,Equinix, - Equinix Inc (NASDAQ),USD,1.0,3172000000000.0
81,+ 0,Infineon Technologies, - Infineon Technologies AG (ETR),EUR,1.1737,3166877340000.0
82,+ 0,Tokyo Electron, - Tokyo Electron Ltd (TYO),JPY,0.0091,3139500000000.0
83,+ 0,Netease, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3102600000000.0
84,+ 0,Mitsubishi Electric, - Mitsubishi Electric Corporation (TYO),JPY,0.0091,3094000000000.0
85,+ 0,Fiserv, - Fiserv Inc (NASDAQ),USD,1.0,3037600000000.0
86,+ 0,Red Hat, - Red Hat Inc (NYSE),USD,1.0,3016500000000.0
87,+ 0,Autodesk," - Autodesk, Inc. (NASDAQ)",USD,1.0,2933200000000.0
88,+ 0,Chunghwa Telecom, - 中華電信 (TPE),TWD,0.03354226,2862224776094.0
89,+ 0,BT Group, - BT Group - CLASS A Common Stock (LON),GBP,1.3387,2750225280000.0
90,+ 0,Workday, - Workday Inc (NASDAQ),USD,1.0,2721100000000.0
91,+ 0,Amphenol, - Amphenol Corporation (NYSE),USD,1.0,2660500000000.0
92,+ 0,Fortive, - Fortive Corp (NYSE),USD,1.0,2575900000000.0
93,+ 0,Telstra, - Telstra Corporation Ltd (ASX),AUD,0.7666,2525487040000.0
94,+ 0,Western Digital, - Western Digital Corp (NASDAQ),USD,1.0,2512700000000.0
95,+ 0,Ericsson, - ERICSSON/SH B (STO),SEK,0.1144,2444247520000.0
96,+ 0,Hewlett Packard Enterprise, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2439300000000.0
97,+ 0,Focus Media Information Technology, - 分眾傳媒 (SHE),CNY,0.1561,2394324240000.0
98,+ 0,Microchip Technology, - Microchip Technology Inc. (NASDAQ),USD,1.0,2362600000000.0
99,+ 0,Swisscom, - Swisscom AG (VTX),CHF,1.0165,2362142700000.0
100,+ 0,Corning, - Corning Incorporated (NYSE),USD,1.0,2326600000000.0
101,+ 0,Hoya, - HOYA CORPORATION (TYO),JPY,0.0091,2284100000000.0
102,+ 0,Kyocera, - Kyocera Corp (TYO),JPY,0.0091,2256800000000.0
103,+ 0,Capgemini, - Capgemini SE (EPA),EUR,1.1737,2238480640000.0
104,+ 0,Bharti Airtel, - Bharti Airtel Limited (NSE),INR,0.0149,2220100000000.0
105,+ 0,BOE Technology Group, - 京東方A (SHE),CNY,0.1561,2198730939999.0
106,+ 0,TELUS, - TELUS Corporation (USA) (TSE),CAD,0.7748,2097538560000.0
107,+ 0,Teliasonera, - Telia Company AB (STO),SEK,0.1144,2076062560000.0
108,+ 0,Agilent Technologies, - Agilent Technologies Inc (NYSE),USD,1.0,2041900000000.0
109,+ 0,Legrand, - Legrand SA (EPA),EUR,1.1737,2010782840000.0
110,+ 0,Fujifilm Holdings, - FUJIFILM Holdings Corp (TYO),JPY,0.0091,2002000000000.0
111,+ 0,Naver, - Naver Corp (KRX),KRW,0.0009,1996200000000.0
112,+ 0,LARGAN Precision, - 大立光電 (TPE),TWD,0.03354226,1986469909753.0
113,+ 0,Best Buy, - Best Buy Co Inc (NYSE),USD,1.0,1961800000000.0
114,+ 0,NetApp, - NetApp Inc. (NASDAQ),USD,1.0,1900400000000.0
115,+ 0,CenturyLink, - Centurylink Inc (NYSE),USD,1.0,1899800000000.0
116,+ 0,HCL Technologies, - HCL Technologies Ltd (NSE),INR,0.0149,1862500000000.0
117,+ 0,AAC Technologies Holdings, - 瑞聲科技 (HKG),HKD,0.1275,1858758750000.0
118,+ 0,SBA Communications, - SBA Communications Corporation (NASDAQ),USD,1.0,1825500000000.0
119,+ 0,Skyworks Solutions, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1818900000000.0
120,+ 0,Harris, - Harris Corporation (NYSE),USD,1.0,1813000000000.0
121,+ 0,KLA-Tencor, - KLA-Tencor Corp (NASDAQ),USD,1.0,1807800000000.0
122,+ 0,Expedia, - Expedia Group Inc (NASDAQ),USD,1.0,1790700000000.0
123,+ 0,Toshiba, - Toshiba Corp (TYO),JPY,0.0091,1774500000000.0
124,+ 0,Xilinx," - Xilinx, Inc. (NASDAQ)",USD,1.0,1771000000000.0
125,+ 0,Mediatek, - 聯發科技 (TPE),TWD,0.03354226,1745435229393.0
126,+ 0,Wipro, - Wipro Limited (NSE),INR,0.0149,1743300000000.0
127,+ 0,Renesas Electronics, - Renesas Electronics Corporation (TYO),JPY,0.0091,1738100000000.0
128,+ 0,WW Grainger, - W W Grainger Inc (NYSE),USD,1.0,1733900000000.0
129,+ 0,Secom, - Secom Co Ltd (TYO),JPY,0.0091,1729000000000.0
130,+ 0,Ametek," - AMETEK, Inc. (NYSE)",USD,1.0,1727100000000.0
131,+ 0,Dell Technologies, - Dell Technologies Inc (NYSE),USD,1.0,1688300000000.0
132,+ 0,Maxim Integrated Products, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1685900000000.0
133,+ 0,Telecom Italia, - Telecom Italia SpA (BIT),EUR,1.1737,1680973140000.0
134,+ 0,VeriSign," - Verisign, Inc. (NASDAQ)",USD,1.0,1657800000000.0
135,+ 0,Seagate Technology, - Seagate Technology PLC (NASDAQ),USD,1.0,1640800000000.0
136,+ 0,SK Telecom, - SK Telecom Co Ltd (KRX),KRW,0.0009,1620900000000.0
137,+ 0,Check Point Software, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1580600000000.0
138,+ 0,Samsung SDS, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1546200000000.0
139,+ 0,Snap, - Snap Inc (NYSE),USD,1.0,1529300000000.0
140,+ 0,CA," - CA, Inc. (NASDAQ)",USD,1.0,1505200000000.0
141,+ 0,Citrix Systems," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1455500000000.0
142,+ 0,Advanced Micro Devices," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1425900000000.0
143,+ 0,Samsung SDI, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1368900000000.0
144,+ 0,LG Electronics, - LG Electronics Inc. (KRX),KRW,0.0009,1367100000000.0
145,+ 0,Sharp, - Sharp Corporation (TYO),JPY,0.0091,1337700000000.0
146,+ 0,Olympus, - Olympus Corp (TYO),JPY,0.0091,1319500000000.0
147,+ 0,Akamai Technologies," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1313100000000.0
148,+ 0,Symantec, - Symantec Corporation (NASDAQ),USD,1.0,1312100000000.0
149,+ 0,Nomura Research Institute, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1283100000000.0
150,+ 0,Fujitsu, - Fujitsu Ltd (TYO),JPY,0.0091,1264900000000.0
151,+ 0,Liberty Broadband, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1257900000000.0
152,+ 0,CDW, - CDW common stock (NASDAQ),USD,1.0,1237700000000.0
153,+ 0,TDK, - TDK Corp (TYO),JPY,0.0091,1228500000000.0
154,+ 0,Garmin, - Garmin Ltd. (NASDAQ),USD,1.0,1207300000000.0
155,+ 0,KPN, - Koninklijke KPN N.V. (AMS),EUR,1.1737,1168653090000.0
156,+ 0,OMRON, - OMRON Corporation (TYO),JPY,0.0091,1128400000000.0
157,+ 0,F5 Networks," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1077100000000.0
158,+ 0,Iliad, - Iliad SA (EPA),EUR,1.1737,1022527440000.0
159,+ 0,Nanya Technology, - 南亞科技 (TPE),TWD,0.03354226,1012271864539.0
160,+ 0,Delta Electronics, - 台達電子 (TPE),TWD,0.03354226,997610542693.0
161,+ 0,Amdocs, - Amdocs Limited (NASDAQ),USD,1.0,986100000000.0
162,+ 0,Liberty Interactive, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,960200000000.0
163,+ 0,Open Text, - Open Text Corp (USA) (NASDAQ),USD,1.0,946300000000.0
164,+ 0,Juniper Networks," - Juniper Networks, Inc. (NYSE)",USD,1.0,941700000000.0
165,+ 0,Rakuten, - Rakuten Inc (TYO),JPY,0.0091,937300000000.0
166,+ 0,Proximus, - Proximus NV (EBR),EUR,1.1737,914429670000.0
167,+ 0,Legend Holding, - 聯想控股 (HKG),HKD,0.1275,751051500000.0
168,+ 0,Quanta Computer, - 廣達電腦 (TPE),TWD,0.03354226,744926635436.0
169,+ 0,LG Display, - LG Display Co Ltd (KRX),KRW,0.0009,744300000000.0
170,+ 0,Flextronics International, - Flex Ltd (NASDAQ),USD,1.0,733200000000.0
171,+ 0,NEC, - NEC Corp (TYO),JPY,0.0091,728869050000.0
172,+ 0,Arrow Electronics," - Arrow Electronics, Inc. (NYSE)",USD,1.0,662400000000.0
173,+ 0,TCL Corp, - TCL集團 (SHE),CNY,0.1561,660334220000.0
174,+ 0,Altice, - Altice NV Class A (AMS),EUR,1.1737,643422340000.0
175,+ 0,KT Corp, - KT Corp (KRX),KRW,0.0009,639000000000.0
176,+ 0,Pegatron, - 和碩聯合科技 (TPE),TWD,0.03354226,583769493040.0
177,+ 0,G4S, - G4S plc (LON),GBP,1.3387,582200630000.0
178,+ 0,Turkcell, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2166,566105760000.0
179,+ 0,Yamada Denki, - Yamada Denki Co Ltd (TYO),JPY,0.0091,495161940000.0
180,+ 0,Jabil Circuit, - Jabil Inc (NYSE),USD,1.0,493300000000.0
181,+ 0,LG Uplus, - LG Uplus Corp (KRX),KRW,0.0009,486900000000.0
182,+ 0,Rexel, - Rexel SA (EPA),EUR,1.1737,467249970000.0
183,+ 0,Konica Minolta Business Solutions, - Konica Minolta Inc (TYO),JPY,0.0091,462456540000.0
184,+ 0,Avnet," - Avnet, Inc. (NASDAQ)",USD,1.0,455100000000.0
185,+ 0,VEON, - VEON Ltd (ADR) (NASDAQ),USD,1.0,454600000000.0
186,+ 0,China Communications Services, - 中國通信服務股份有限公司 (HKG),HKD,0.1275,452127750000.0
187,+ 0,SYNNEX, - SYNNEX Corporation (NYSE),USD,1.0,438500000000.0
188,+ 0,AU Optronics, - 友達光電 (TPE),TWD,0.03354226,430964373383.0
189,+ 0,Innolux, - 群創光電 (TPE),TWD,0.03354226,393900176083.0
190,+ 0,Tech Data, - Tech Data Corp (NASDAQ),USD,1.0,336300000000.0
191,+ 0,Oi, - Owens-Illinois Inc (NYSE),USD,1.0,303800000000.0
192,+ 0,Inventec, - 英業達集團 (TPE),TWD,0.03354226,294812985818.0
193,+ 0,WPG Holdings, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03354226,268435352553.0
194,+ 0,Wistron, - 緯創資通 (TPE),TWD,0.03354226,217125757431.0
195,+ 0,Intelsat, - Intelsat SA (NYSE),USD,1.0,207000000000.0
196,+ 0,Frontier Communications, - Frontier Communications Corp (NASDAQ),USD,1.0,61600000000.0
197,+ 0,ZTE, - 中興通訊 (HKG),HKD,0.1275,0.0
198,+ 0,ABB, - ABB India Ltd (NSE),INR,0.0149,
199,+ 0,Yahoo!,,,1.0,
200,+ 0,Etisalat,,,1.0,
201,+ 0,Telkom Indonesia,,,1.0,
202,+ 0,Telenor, - Telenor ASA (SWX),CHF,1.0165,
203,+ 0,Rogers Communications, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7748,
204,+ 0,Level 3 Communications,,,1.0,
205,+ 0,Vestas Wind Systems, - VESTAS WIND Sys/ADR (OTCMKTS),,1.0,
206,+ 0,MTN Group, - MTN Group Limited (JSE),ZAC,,
207,+ 0,Advanced Info Service,,,1.0,
208,+ 0,CGI Group, - CGI Group Inc (TSE),CAD,0.7748,
209,+ 0,STMicroelectronics,,,1.0,
210,+ 0,ATOS, - Atossa Genetics Inc (NASDAQ),USD,1.0,
211,+ 0,Taiwan Mobile,,,1.0,
212,+ 0,Maxis,,,1.0,
213,+ 0,Axiata Group,,,1.0,
214,+ 0,Advanced Semiconductor,,,1.0,
215,+ 0,Ooredoo Telecom,,,1.0,
216,+ 0,Lenovo Group,,,1.0,
217,+ 0,Emirates Integrated Telecom,,,1.0,
218,+ 0,Asustek Computer,,,1.0,
219,+ 0,China Railway Signal & Communication,,,1.0,
220,+ 0,China Great Wall Computer,,,1.0,
221,+ 0,Sistema,,,1.0,
222,+ 0,Compal Electronics,,,1.0,
223,+ 0,Synnex Technology Intl,,,1.0,
