rank,name,industry,exchange,code,rate,market_cap
110,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1897000000000
111,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0145,1870500000000
112,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1826100000000
113,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.0091,1765400000000
114,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0145,1740000000000
115,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1734200000000
116,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1730700000000
117,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0301,1722686210000
118,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1713600000000
119,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1508,1713480080000
120,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1508,1684043920000
121,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1672600000000
122,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1663200000000
123,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1656900000000
124,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1646900000000
125,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1275,1629717750000
126,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1619500000000
127,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1602800000000
128,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1601100000000
129,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.0091,1565200000000
130,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1564300000000
131,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1554200000000
132,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1642,1548502419999
133,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0729,1497256650000
134,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1475400000000
135,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03275186,1456029788904
136,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1437700000000
137,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1415700000000
138,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1397300000000
139,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1338300000000
140,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1319400000000
141,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.0091,1310400000000
142,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.0091,1292200000000
143,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1278600000000
144,TDK,電子, - TDK Corp (TYO),JPY,0.0091,1255800000000
145,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1246700000000
146,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1246000000000
147,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1221800000000
148,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1202300000000
149,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1197000000000
150,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1642,1144525020000
151,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.0091,1073800000000
152,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1055400000000
153,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1013500000000
154,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,956000000000
155,OMRON,電子, - OMRON Corporation (TYO),JPY,0.0091,955500000000
156,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,943300000000
157,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,939400000000
158,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.0091,937300000000
159,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.0327463,841242623110
160,Proximus,電信, - Proximus NV (EPA),EUR,1.1642,784787219999
161,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1508,783345680000
162,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03275186,782625345816
163,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,737100000000
164,NEC,電子, - NEC Corp (TYO),JPY,0.0091,704218060000
165,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1275,689469000000
166,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03275186,659062403594
167,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,657100000000
168,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03275186,634927557960
169,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,634500000000
170,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,587700000000
171,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1275,579398250000
172,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2129,569081700000
173,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1508,547600039999
174,G4S,保全系統, - G4S plc (LON),GBP,1.3213,541600869999
175,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.0327463,539966839220
176,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,534600000000
177,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.1642,519466039999
178,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,506000000000
179,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,497700000000
180,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.0091,476691670000
181,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,469400000000
182,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.0091,444159170000
183,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1563,422166300000
184,AU Optronics,電子, - 友達光電 (TPE),TWD,0.0327463,403401669700
185,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1508,394206280000
186,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1275,392967750000
187,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,385300000000
188,ABB,工業, - ABB India Ltd (NSE),INR,0.0145,362546400000
189,Innolux,電子, - 群創光電 (TPE),TWD,0.0327463,356852804250
190,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,311500000000
191,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1508,296125960000
192,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.0327463,278418866490
193,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.0327463,255191915900
194,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,199000000000
195,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.0327463,197463463630
196,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0158,135317520000
197,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,43300000000
198,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,586070000
199,Baidu,網路服務, - Baidu Inc (ADR) (NASDAQ),USD,1.0,4403145
200,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,1100572
201,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7606,610733
202,CGI Group,資訊服務, - CGI (TSE),CAD,0.7606,354318
203,Emirates Integrated Telecom,電信,,,1.0,0
204,Synnex Technology Intl,電子通路,,,1.0,0
205,STMicroelectronics,半導體,,,1.0,0
206,Compal Electronics,資訊硬體,,,1.0,0
207,Maxis,電信,,,1.0,0
208,Etisalat,電信,,,1.0,0
209,Advanced Semiconductor,半導體,,,1.0,0
210,Telkom Indonesia,電信,,,1.0,0
211,Ooredoo Telecom,電信,,,1.0,0
212,Infineon Technologies,半導體,,,1.0,0
213,Level 3 Communications,電信,,,1.0,0
214,Lenovo Group,資訊硬體,,,1.0,0
215,Taiwan Mobile,電信,,,1.0,0
