rank,name,industry,exchange,code,rate,market_cap
101,Capgemini,資訊服務, - Capgemini SE (EPA),EUR,1.1321,2151895680000
102,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2144400000000
103,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2138300000000
104,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0143,2130700000000
105,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1446,2128454160000
106,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.009,2114999999999
107,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,2104800000000
108,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.7632,2066135040000
109,LARGAN Precision,電子, - 大立光電 (TPE),TWD,0.03241251,2021866443792
110,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0143,1959100000000
111,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1944900000000
112,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1944000000000
113,Western Digital,儲存, - Western Digital Corp (NASDAQ),USD,1.0,1939100000000
114,Microchip Technology,半導體, - Microchip Technology Inc. (NASDAQ),USD,1.0,1935300000000
115,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.009,1898999999999
116,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1894100000000
117,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1883400000000
118,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1321,1871021670000
119,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1446,1857141180000
120,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1852800000000
121,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0143,1844700000000
122,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1838100000000
123,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.009,1835999999999
124,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1821800000000
125,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1809200000000
126,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1777800000000
127,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1768100000000
128,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1761300000000
129,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.03,1708962000000
130,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1702600000000
131,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1638600000000
132,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1575900000000
133,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1561800000000
134,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1509800000000
135,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1505400000000
136,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.009,1485000000000
137,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1437900000000
138,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1321,1431993290000
139,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.009,1431000000000
140,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.009,1386000000000
141,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1355400000000
142,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1274,1336464220000
143,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1296500000000
144,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0683,1292352110000
145,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1285200000000
146,TDK,電子, - TDK Corp (TYO),JPY,0.009,1260000000000
147,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.009,1233000000000
148,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1220500000000
149,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03241251,1181980519668
150,Taiwan Mobile,電信, - 台灣大哥大 (TPE),TWD,0.03241251,1158724543743
151,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.009,1152000000000
152,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1141100000000
153,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1321,1113420350000
154,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1111500000000
155,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1041200000000
156,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,1030500000000
157,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.009,1007999999999
158,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1446,953680380000
159,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,951900000000
160,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,950000000000
161,OMRON,電子, - OMRON Corporation (TYO),JPY,0.009,926999999999
162,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03241251,867462487632
163,Proximus,電信, - Proximus NV (EPA),EUR,1.1321,774469610000
164,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,706500000000
165,NEC,電子, - NEC Corp (TYO),JPY,0.009,697417200000
166,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,696600000000
167,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,696444840000
168,Lenovo Group,資訊硬體, - 聯想集團 (HKG),HKD,0.1274,695973460000
169,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,686700000000
170,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,668200000000
171,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03241251,639884531169
172,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,633600000000
173,China Railway Signal & Communication Corporation,機電設備, - 中國鐵路通信信號股份有限公司 (HKG),HKD,0.1274,620348820000
174,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03241251,578219730894
175,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1446,571025400000
176,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03241251,565705260783
177,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,546700000000
178,G4S,保全系統, - G4S plc (LON),GBP,1.2702,488899980000
179,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.009,481804199999
180,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,465400000000
181,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.009,464494499999
182,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,458000000000
183,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,446052880000
184,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1446,404764320000
185,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,381600000000
186,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1518,381549300000
187,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.1632,375474240000
188,Innolux,電子, - 群創光電 (TPE),TWD,0.03241251,356378788701
189,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,327700000000
190,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1446,326897220000
191,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03241251,295371962379
192,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,247800000000
193,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03241251,236076516585
194,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03241251,202986585126
195,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,43300000000
196,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,548760000
197,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1558708
198,AU Optronics,電子, - AU Optronics Corp (ADR) (NYSE),USD,1.0,895780
199,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,648670
200,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7632,565678
201,CGI Group,資訊服務, - CGI (TSE),CAD,0.7632,374027
202,SingTel,電信, - SINGAPORE TELEC/S ADR (OTCMKTS),,1.0,41991
203,Sistema,電信,,,1.0,0
204,Synnex Technology Intl,電子通路,,,1.0,0
205,Compal Electronics,資訊硬體,,,1.0,0
206,Etisalat,電信,,,1.0,0
207,Emirates Integrated Telecom,電信,,,1.0,0
208,Altice,電信,,,1.0,0
209,Nanya Technology,半導體,,,1.0,0
210,Level 3 Communications,電信,,,1.0,0
211,STMicroelectronics,半導體,,,1.0,0
212,Maxis,電信,,,1.0,0
213,Advanced Semiconductor,半導體,,,1.0,0
214,Ooredoo Telecom,電信,,,1.0,0
215,Telkom Indonesia,電信,,,1.0,0
