rank,name,industry,exchange,code,rate,market_cap
103,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2125800000000
104,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2109200000000
105,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.009,2105999999999
106,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,2078200000000
107,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0145,2059000000000
108,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.7605,2058825599999
109,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.009,2033999999999
110,CenturyLink,電信, - Centurylink Inc (NYSE),USD,1.0,2015300000000
111,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0145,1972000000000
112,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1706,1959584400000
113,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1471,1924671110000
114,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1887800000000
115,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1868900000000
116,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1860400000000
117,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1850400000000
118,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1844100000000
119,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0145,1812500000000
120,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1801300000000
121,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1799900000000
122,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.009,1772999999999
123,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.03,1757142000000
124,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1754400000000
125,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1736100000000
126,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1726700000000
127,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1717300000000
128,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1695500000000
129,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1652500000000
130,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1639600000000
131,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1620800000000
132,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1561000000000
133,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1275,1551241500000
134,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.075,1516567500000
135,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.009,1485000000000
136,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1468100000000
137,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1449000000000
138,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1706,1445691000000
139,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1436400000000
140,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1400900000000
141,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.009,1395000000000
142,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.009,1368000000000
143,TDK,電子, - TDK Corp (TYO),JPY,0.009,1350000000000
144,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1346100000000
145,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03264507,1337321615085
146,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1310700000000
147,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1309400000000
148,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.009,1278000000000
149,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1272800000000
150,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1269000000000
151,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1706,1211219820000
152,Taiwan Mobile,電信, - 台灣大哥大 (TPE),TWD,0.03264507,1187180409141
153,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.009,1170000000000
154,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1017000000000
155,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1471,1014225080000
156,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,1011800000000
157,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.009,1007999999999
158,OMRON,電子, - OMRON Corporation (TYO),JPY,0.009,998999999999
159,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,983200000000
160,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,975200000000
161,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03264507,884413707426
162,Proximus,電信, - Proximus NV (EPA),EUR,1.1706,801392760000
163,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,794500000000
164,NEC,電子, - NEC Corp (TYO),JPY,0.009,712545300000
165,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1275,701441250000
166,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03264507,695532596913
167,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,677700000000
168,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,670600000000
169,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,659700000000
170,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03264507,638318847231
171,China Railway Signal & Communication Corporation,機電設備, - 中國鐵路通信信號股份有限公司 (HKG),HKD,0.1275,608442750000
172,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1471,595151890000
173,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03264507,581689444302
174,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,576000000000
175,G4S,保全系統, - G4S plc (LON),GBP,1.3127,563410840000
176,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.1706,549011400000
177,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,535200000000
178,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,514600000000
179,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2052,508485600000
180,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,483300000000
181,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.009,481135499999
182,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.009,461713499999
183,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1571,452620810000
184,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1471,432032700000
185,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1275,423924750000
186,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,387600000000
187,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03264507,386014894722
188,Innolux,電子, - 群創光電 (TPE),TWD,0.03264507,366561697509
189,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,325900000000
190,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1471,321545890000
191,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03264507,283065401970
192,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03264507,260821051272
193,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,232400000000
194,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03264507,212774037246
195,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0159,133719000000
196,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,38600000000
197,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,632600000
198,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,809824
199,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7605,642392
200,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,621353
201,CGI Group,資訊服務, - CGI (TSE),CAD,0.7605,350054
202,Maxis,電信,,,1.0,0
203,Synnex Technology Intl,電子通路,,,1.0,0
204,Axiata Group,電信,,,1.0,0
205,Compal Electronics,資訊硬體,,,1.0,0
206,STMicroelectronics,半導體,,,1.0,0
207,Advanced Semiconductor,半導體,,,1.0,0
208,Emirates Integrated Telecom,電信,,,1.0,0
209,Telkom Indonesia,電信,,,1.0,0
210,Nanya Technology,半導體,,,1.0,0
211,Ooredoo Telecom,電信,,,1.0,0
212,Etisalat,電信,,,1.0,0
213,Lenovo Group,資訊硬體,,,1.0,0
214,Level 3 Communications,電信,,,1.0,0
215,China Telecom,電信,,,1.0,0
