rank,lift,name,exchange,code,rate,market_cap
41,+ 0,Sony, - Sony Corp (TYO),JPY,0.0091,6315400000000.0
42,+ 0,VMware," - VMware, Inc. (NYSE)",USD,1.0,6068300000000.0
43,+ 0,Automatic Data Processing, - Automatic Data Processing (NASDAQ),USD,1.0,5906500000000.0
44,+ 0,SK Hynix, - SK Hynix Inc (KRX),KRW,0.0009,5850900000000.0
45,+ 0,JD.com, - JD.Com Inc(ADR) (NASDAQ),USD,1.0,5685600000000.0
46,+ 0,Hikvision, - 海康威視 (SHE),CNY,0.1561,5627545490000.0
47,+ 0,Intuit, - Intuit Inc. (NASDAQ),USD,1.0,5285100000000.0
48,+ 0,Applied Materials," - Applied Materials, Inc. (NASDAQ)",USD,1.0,5241900000000.0
49,+ 0,America Movil, - America Movil SAB de CV (BMV),MXN,0.049,5096000000000.0
50,+ 0,Hon Hai Precision, - 鴻海精密 (TPE),TWD,0.03352541,5095862320000.0
51,+ 0,Schneider Electric, - Schneider Electric SE (EPA),EUR,1.179,5032207800000.0
52,+ 0,Nidec, - NIDEC CORPORATION (TYO),JPY,0.0091,4713800000000.0
53,+ 0,Saudi Telecom, - Saudi Telecom Company SJSC (TADAWUL),SAR,0.26666807,4693358032000.0
54,+ 0,Telefónica, - Telefonica SA (BME),EUR,1.179,4685463900000.0
55,+ 0,RELX Group, - Relx NV (AMS),EUR,1.179,4657167900000.0
56,+ 0,Orange, - Orange SA (EPA),EUR,1.179,4643137800000.0
57,+ 0,Emerson Electric, - Emerson Electric Co. (NYSE),USD,1.0,4611000000000.0
58,+ 0,Crown Castle International, - CROWN CASTLE In/SH SH (NYSE),USD,1.0,4274300000000.0
59,+ 0,NXP Semiconductors, - NXP Semiconductors NV (NASDAQ),USD,1.0,4092900000000.0
60,+ 0,Infosys, - Infosys Ltd (NSE),INR,0.0148,4055200000000.0
61,+ 0,Philips, - Koninklijke Philips NV (AMS),EUR,1.179,4046799600000.0
62,+ 0,eBay, - eBay Inc (NASDAQ),USD,1.0,4024600000000.0
63,+ 0,China Unicom, - 中國聯通 (HKG),HKD,0.1274,4007354260000.0
64,+ 0,SingTel, - Singapore Telecommunications Limited (SGX),SGD,0.7492,3988216360000.0
65,+ 0,HP, - HP Inc (NYSE),USD,1.0,3940900000000.0
66,+ 0,China Telecom, - 中國電信 (HKG),HKD,0.1274,3773753620000.0
67,+ 0,Analog Devices," - Analog Devices, Inc. (NASDAQ)",USD,1.0,3760500000000.0
68,+ 0,BCE, - BCE Inc. (USA) (TSE),CAD,0.7682,3752657000000.0
69,+ 0,Dassault Systemes, - Dassault Systemes SE (EPA),EUR,1.179,3656432700000.0
70,+ 0,Amadeus IT Group, - Amadeus It Group SA (BME),EUR,1.179,3644406900000.0
71,+ 0,Hitachi," - Hitachi, Ltd. (TYO)",JPY,0.0091,3621800000000.0
72,+ 0,Panasonic, - Panasonic Corporation (TYO),JPY,0.0091,3576300000000.0
73,+ 0,Murata Manufacturing," - Murata Manufacturing Co., Ltd. (TYO)",JPY,0.0091,3448900000000.0
74,+ 0,TE Connectivity, - TE Connectivity Ltd (NYSE),USD,1.0,3403400000000.0
75,+ 0,Infineon Technologies, - Infineon Technologies AG (ETR),EUR,1.179,3366162900000.0
76,+ 0,Netease, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3325200000000.0
77,+ 0,Vivendi, - Vivendi SA (EPA),EUR,1.179,3319946100000.0
78,+ 0,Nokia, - Nokia Oyj (HEL),EUR,1.179,3301200000000.0
79,+ 0,Equinix, - Equinix Inc (NASDAQ),USD,1.0,3204900000000.0
80,+ 0,ServiceNow, - ServiceNow Inc (NYSE),USD,1.0,3181600000000.0
81,+ 0,Tsinghua Tongfang, - 清華同方 (SHA),,1.0,3097300000000.0
82,+ 0,Fiserv, - Fiserv Inc (NASDAQ),USD,1.0,3076100000000.0
83,+ 0,Tokyo Electron, - Tokyo Electron Ltd (TYO),JPY,0.0091,3066700000000.0
84,+ 0,Mitsubishi Electric, - Mitsubishi Electric Corporation (TYO),JPY,0.0091,3057600000000.0
85,+ 0,Red Hat, - Red Hat Inc (NYSE),USD,1.0,3024500000000.0
86,+ 0,Lam Research, - Lam Research Corporation (NASDAQ),USD,1.0,3013700000000.0
87,+ 0,Autodesk," - Autodesk, Inc. (NASDAQ)",USD,1.0,2979200000000.0
88,+ 0,Chunghwa Telecom, - 中華電信 (TPE),TWD,0.03352541,2847782427040.0
89,+ 0,BT Group, - BT Group - CLASS A Common Stock (LON),GBP,1.337,2745930600000.0
90,+ 0,Amphenol, - Amphenol Corporation (NYSE),USD,1.0,2734600000000.0
91,+ 0,Fortive, - Fortive Corp (NYSE),USD,1.0,2731700000000.0
92,+ 0,Workday, - Workday Inc (NASDAQ),USD,1.0,2651200000000.0
93,+ 0,Telstra, - Telstra Corporation Ltd (ASX),AUD,0.7606,2501233100000.0
94,+ 0,Hewlett Packard Enterprise, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2488200000000.0
95,+ 0,Western Digital, - Western Digital Corp (NASDAQ),USD,1.0,2483700000000.0
96,+ 0,Ericsson, - ERICSSON/SH B (STO),SEK,0.115,2422302500000.0
97,+ 0,Microchip Technology, - Microchip Technology Inc. (NASDAQ),USD,1.0,2399700000000.0
98,+ 0,Focus Media Information Technology, - 分眾傳媒 (SHE),CNY,0.1561,2398148690000.0
99,+ 0,Corning, - Corning Incorporated (NYSE),USD,1.0,2394700000000.0
100,+ 0,Swisscom, - Swisscom AG (VTX),CHF,1.0137,2350973040000.0
101,+ 0,Bharti Airtel, - Bharti Airtel Limited (NSE),INR,0.0148,2308800000000.0
102,+ 0,Hoya, - HOYA CORPORATION (TYO),JPY,0.0091,2284100000000.0
103,+ 0,Kyocera, - Kyocera Corp (TYO),JPY,0.0091,2275000000000.0
104,+ 0,Capgemini, - Capgemini SE (EPA),EUR,1.179,2256606000000.0
105,+ 0,BOE Technology Group, - 京東方A (SHE),CNY,0.1561,2172100279999.0
106,+ 0,Agilent Technologies, - Agilent Technologies Inc (NYSE),USD,1.0,2132500000000.0
107,+ 0,Teliasonera, - Telia Company AB (STO),SEK,0.115,2132261000000.0
108,+ 0,Naver, - Naver Corp (KRX),KRW,0.0009,2106000000000.0
109,+ 0,TELUS, - TELUS Corporation (USA) (TSE),CAD,0.7682,2079671040000.0
110,+ 0,Best Buy, - Best Buy Co Inc (NYSE),USD,1.0,2075900000000.0
111,+ 0,Fujifilm Holdings, - FUJIFILM Holdings Corp (TYO),JPY,0.0091,2038400000000.0
112,+ 0,LARGAN Precision, - 大立光電 (TPE),TWD,0.03352541,2025947231382.0
113,+ 0,NetApp, - NetApp Inc. (NASDAQ),USD,1.0,2025200000000.0
114,+ 0,Legrand, - Legrand SA (EPA),EUR,1.179,2008780200000.0
115,+ 0,AAC Technologies Holdings, - 瑞聲科技 (HKG),HKD,0.1274,1980280120000.0
116,+ 0,CenturyLink, - Centurylink Inc (NYSE),USD,1.0,1925700000000.0
117,+ 0,Toshiba, - Toshiba Corp (TYO),JPY,0.0091,1901900000000.0
118,+ 0,HCL Technologies, - HCL Technologies Ltd (NSE),INR,0.0148,1879600000000.0
119,+ 0,Expedia, - Expedia Group Inc (NASDAQ),USD,1.0,1856100000000.0
120,+ 0,Harris, - Harris Corporation (NYSE),USD,1.0,1831200000000.0
121,+ 0,Skyworks Solutions, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1814600000000.0
122,+ 0,SBA Communications, - SBA Communications Corporation (NASDAQ),USD,1.0,1812100000000.0
123,+ 0,Secom, - Secom Co Ltd (TYO),JPY,0.0091,1783600000000.0
124,+ 0,Wipro, - Wipro Limited (NSE),INR,0.0148,1776000000000.0
125,+ 0,WW Grainger, - W W Grainger Inc (NYSE),USD,1.0,1771100000000.0
126,+ 0,SK Telecom, - SK Telecom Co Ltd (KRX),KRW,0.0009,1769400000000.0
127,+ 0,Xilinx," - Xilinx, Inc. (NASDAQ)",USD,1.0,1766700000000.0
128,+ 0,KLA-Tencor, - KLA-Tencor Corp (NASDAQ),USD,1.0,1753100000000.0
129,+ 0,Ametek," - AMETEK, Inc. (NYSE)",USD,1.0,1751200000000.0
130,+ 0,Dell Technologies, - Dell Technologies Inc (NYSE),USD,1.0,1747100000000.0
131,+ 0,Renesas Electronics, - Renesas Electronics Corporation (TYO),JPY,0.0091,1738100000000.0
132,+ 0,Mediatek, - 聯發科技 (TPE),TWD,0.03352541,1733971083151.0
133,+ 0,Maxim Integrated Products, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1699300000000.0
134,+ 0,VeriSign," - Verisign, Inc. (NASDAQ)",USD,1.0,1697300000000.0
135,+ 0,Seagate Technology, - Seagate Technology PLC (NASDAQ),USD,1.0,1663200000000.0
136,+ 0,Telecom Italia, - Telecom Italia SpA (BIT),EUR,1.179,1662861600000.0
137,+ 0,Snap, - Snap Inc (NYSE),USD,1.0,1657000000000.0
138,+ 0,Samsung SDS, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1587600000000.0
139,+ 0,Check Point Software, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1579700000000.0
140,+ 0,Advanced Micro Devices," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1524800000000.0
141,+ 0,CA," - CA, Inc. (NASDAQ)",USD,1.0,1517600000000.0
142,+ 0,Citrix Systems," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1451600000000.0
143,+ 0,Samsung SDI, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1424700000000.0
144,+ 0,LG Electronics, - LG Electronics Inc. (KRX),KRW,0.0009,1395900000000.0
145,+ 0,Akamai Technologies," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1352400000000.0
146,+ 0,Vestas Wind Systems, - Vestas Wind Systems A/S (CPH),DKK,0.1583,1351882000000.0
147,+ 0,Liberty Broadband, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1339500000000.0
148,+ 0,Sharp, - Sharp Corporation (TYO),JPY,0.0091,1319500000000.0
149,+ 0,Symantec, - Symantec Corporation (NASDAQ),USD,1.0,1317700000000.0
150,+ 0,TDK, - TDK Corp (TYO),JPY,0.0091,1301300000000.0
151,+ 0,Nomura Research Institute, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1301300000000.0
152,+ 0,Olympus, - Olympus Corp (TYO),JPY,0.0091,1292200000000.0
153,+ 0,CDW, - CDW common stock (NASDAQ),USD,1.0,1284000000000.0
154,+ 0,Fujitsu, - Fujitsu Ltd (TYO),JPY,0.0091,1283100000000.0
155,+ 0,Garmin, - Garmin Ltd. (NASDAQ),USD,1.0,1233200000000.0
156,+ 0,KPN, - Koninklijke KPN N.V. (AMS),EUR,1.179,1198689300000.0
157,+ 0,OMRON, - OMRON Corporation (TYO),JPY,0.0091,1128400000000.0
158,+ 0,F5 Networks," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1081400000000.0
159,+ 0,Liberty Interactive, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1024100000000.0
160,+ 0,Iliad, - Iliad SA (EPA),EUR,1.179,1021957200000.0
161,+ 0,Delta Electronics, - 台達電子 (TPE),TWD,0.03352541,1010170891415.0
162,+ 0,Nanya Technology, - 南亞科技 (TPE),TWD,0.03352541,1000686552926.0
163,+ 0,Amdocs, - Amdocs Limited (NASDAQ),USD,1.0,992600000000.0
164,+ 0,Juniper Networks," - Juniper Networks, Inc. (NYSE)",USD,1.0,969900000000.0
165,+ 0,Open Text, - Open Text Corp (USA) (NASDAQ),USD,1.0,958300000000.0
166,+ 0,Rakuten, - Rakuten Inc (TYO),JPY,0.0091,937300000000.0
167,+ 0,Proximus, - Proximus NV (EBR),EUR,1.179,903821400000.0
168,+ 0,Flextronics International, - Flex Ltd (NASDAQ),USD,1.0,747700000000.0
169,+ 0,Legend Holding, - 聯想控股 (HKG),HKD,0.1274,744461900000.0
170,+ 0,NEC, - NEC Corp (TYO),JPY,0.0091,726499410000.0
171,+ 0,LG Display, - LG Display Co Ltd (KRX),KRW,0.0009,722700000000.0
172,+ 0,Quanta Computer, - 廣達電腦 (TPE),TWD,0.03352541,713474365456.0
173,+ 0,Arrow Electronics," - Arrow Electronics, Inc. (NYSE)",USD,1.0,685200000000.0
174,+ 0,KT Corp, - KT Corp (KRX),KRW,0.0009,666000000000.0
175,+ 0,TCL Corp, - TCL集團 (SHE),CNY,0.1561,662020100000.0
176,+ 0,Pegatron, - 和碩聯合科技 (TPE),TWD,0.03352541,593989804216.0
177,+ 0,G4S, - G4S plc (LON),GBP,1.337,576648100000.0
178,+ 0,Turkcell, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2212,571802000000.0
179,+ 0,Altice, - Altice NV Class A (AMS),EUR,1.179,545759100000.0
180,+ 0,LG Uplus, - LG Uplus Corp (KRX),KRW,0.0009,542700000000.0
181,+ 0,Jabil Circuit, - Jabil Inc (NYSE),USD,1.0,505700000000.0
182,+ 0,Yamada Denki, - Yamada Denki Co Ltd (TYO),JPY,0.0091,487245850000.0
183,+ 0,Konica Minolta Business Solutions, - Konica Minolta Inc (TYO),JPY,0.0091,477551620000.0
184,+ 0,Avnet," - Avnet, Inc. (NASDAQ)",USD,1.0,467000000000.0
185,+ 0,Rexel, - Rexel SA (EPA),EUR,1.179,457923600000.0
186,+ 0,China Communications Services, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,456193920000.0
187,+ 0,SYNNEX, - SYNNEX Corporation (NYSE),USD,1.0,451300000000.0
188,+ 0,AU Optronics, - 友達光電 (TPE),TWD,0.03352541,429135305623.0
189,+ 0,VEON, - VEON Ltd (ADR) (NASDAQ),USD,1.0,419500000000.0
190,+ 0,Innolux, - 群創光電 (TPE),TWD,0.03352541,403712987220.0
191,+ 0,Tech Data, - Tech Data Corp (NASDAQ),USD,1.0,336800000000.0
192,+ 0,Oi, - Owens-Illinois Inc (NYSE),USD,1.0,297400000000.0
193,+ 0,Inventec, - 英業達集團 (TPE),TWD,0.03352541,296468553171.0
194,+ 0,WPG Holdings, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03352541,268605584920.0
195,+ 0,Wistron, - 緯創資通 (TPE),TWD,0.03352541,216094735237.0
196,+ 0,Intelsat, - Intelsat SA (NYSE),USD,1.0,177400000000.0
197,+ 0,Frontier Communications, - Frontier Communications Corp (NASDAQ),USD,1.0,59100000000.0
198,+ 0,ABB, - ABB India Ltd (NSE),INR,0.0148,
199,+ 0,Yahoo!,,,1.0,
200,+ 0,Etisalat,,,1.0,
201,+ 0,Telkom Indonesia,,,1.0,
202,+ 0,Telenor, - Telenor ASA (SWX),CHF,1.0137,
203,+ 0,Rogers Communications, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7682,
204,+ 0,Level 3 Communications,,,1.0,
205,+ 0,MTN Group, - MTN Group Limited (JSE),ZAC,,
206,+ 0,Advanced Info Service,,,1.0,
207,+ 0,CGI Group, - CGI Group Inc (TSE),CAD,0.7682,
208,+ 0,STMicroelectronics,,,1.0,
209,+ 0,ATOS, - Atossa Genetics Inc (NASDAQ),USD,1.0,
210,+ 0,Taiwan Mobile,,,1.0,
211,+ 0,Maxis,,,1.0,
212,+ 0,Axiata Group,,,1.0,
213,+ 0,Advanced Semiconductor,,,1.0,
214,+ 0,ZTE,,,1.0,
215,+ 0,Ooredoo Telecom,,,1.0,
216,+ 0,Lenovo Group,,,1.0,
217,+ 0,Emirates Integrated Telecom,,,1.0,
218,+ 0,Asustek Computer,,,1.0,
219,+ 0,China Railway Signal & Communication,,,1.0,
220,+ 0,China Great Wall Computer,,,1.0,
221,+ 0,Sistema,,,1.0,
222,+ 0,Compal Electronics,,,1.0,
223,+ 0,Synnex Technology Intl,,,1.0,
