rank,lift,name,exchange,code,rate,market_cap
52,+ 0,Nidec, - NIDEC CORPORATION (TYO),JPY,0.0091,4713800000000.0
53,+ 0,RELX Group, - Relx NV (AMS),EUR,1.173,4632880800000.0
54,+ 0,Emerson Electric, - Emerson Electric Co. (NYSE),USD,1.0,4620500000000.0
55,+ 0,Orange, - Orange SA (EPA),EUR,1.173,4543029000000.0
56,+ 0,Telefónica, - Telefonica SA (BME),EUR,1.173,4510888800000.0
57,+ 0,Crown Castle International, - CROWN CASTLE In/SH SH (NYSE),USD,1.0,4192600000000.0
58,+ 0,NXP Semiconductors, - NXP Semiconductors NV (NASDAQ),USD,1.0,4043500000000.0
59,+ 0,Philips, - Koninklijke Philips NV (AMS),EUR,1.173,4030076100000.0
60,+ 0,Infosys, - Infosys Ltd (NSE),INR,0.0148,4010800000000.0
61,+ 0,eBay, - eBay Inc (NASDAQ),USD,1.0,3986900000000.0
62,+ 0,China Unicom, - 中國聯通 (HKG),HKD,0.1274,3929385460000.0
63,+ 0,HP, - HP Inc (NYSE),USD,1.0,3919700000000.0
64,+ 0,SingTel, - Singapore Telecommunications Limited (SGX),SGD,0.7488,3900499200000.0
65,+ 0,Analog Devices," - Analog Devices, Inc. (NASDAQ)",USD,1.0,3808200000000.0
66,+ 0,Dassault Systemes, - Dassault Systemes SE (EPA),EUR,1.173,3782573100000.0
67,+ 0,BCE, - BCE Inc. (USA) (TSE),CAD,0.7706,3764381000000.0
68,+ 0,China Telecom, - 中國電信 (HKG),HKD,0.1274,3753127560000.0
69,+ 0,Murata Manufacturing," - Murata Manufacturing Co., Ltd. (TYO)",JPY,0.0091,3740100000000.0
70,+ 0,Amadeus IT Group, - Amadeus It Group SA (BME),EUR,1.173,3712193100000.0
71,+ 0,Hitachi," - Hitachi, Ltd. (TYO)",JPY,0.0091,3594500000000.0
72,+ 0,Panasonic, - Panasonic Corporation (TYO),JPY,0.0091,3494400000000.0
73,+ 0,TE Connectivity, - TE Connectivity Ltd (NYSE),USD,1.0,3489800000000.0
74,+ 0,Nokia, - Nokia Oyj (HEL),EUR,1.173,3422696700000.0
75,+ 0,Netease, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3378700000000.0
76,+ 0,Vivendi, - Vivendi SA (EPA),EUR,1.173,3334839000000.0
77,+ 0,ServiceNow, - ServiceNow Inc (NYSE),USD,1.0,3285500000000.0
78,+ 0,Telenor, - Telenor ASA (ADR) (OTCMKTS),,1.0,3161300000000.0
79,+ 0,Fiserv, - Fiserv Inc (NASDAQ),USD,1.0,3129300000000.0
80,+ 0,Equinix, - Equinix Inc (NASDAQ),USD,1.0,3120200000000.0
81,+ 0,Red Hat, - Red Hat Inc (NYSE),USD,1.0,3107000000000.0
82,+ 0,Autodesk," - Autodesk, Inc. (NASDAQ)",USD,1.0,3037100000000.0
83,+ 0,Lam Research, - Lam Research Corporation (NASDAQ),USD,1.0,3009700000000.0
84,+ 0,Tsinghua Tongfang, - 清華同方 (SHA),,1.0,2975700000000.0
85,+ 0,Mitsubishi Electric, - Mitsubishi Electric Corporation (TYO),JPY,0.0091,2975700000000.0
86,+ 0,Tokyo Electron, - Tokyo Electron Ltd (TYO),JPY,0.0091,2866500000000.0
87,+ 0,Chunghwa Telecom, - 中華電信 (TPE),TWD,0.0333872,2836042316800.0
88,+ 0,Fortive, - Fortive Corp (NYSE),USD,1.0,2800200000000.0
89,+ 0,Workday, - Workday Inc (NASDAQ),USD,1.0,2761200000000.0
90,+ 0,Amphenol, - Amphenol Corporation (NYSE),USD,1.0,2743700000000.0
91,+ 0,BT Group, - BT Group - CLASS A Common Stock (LON),GBP,1.3378,2727372860000.0
92,+ 0,Telstra, - Telstra Corporation Ltd (ASX),AUD,0.7561,2643779260000.0
93,+ 0,Ericsson, - ERICSSON/SH B (STO),SEK,0.1155,2579842650000.0
94,+ 0,Hewlett Packard Enterprise, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2457200000000.0
95,+ 0,Western Digital, - Western Digital Corp (NASDAQ),USD,1.0,2448200000000.0
96,+ 0,Microchip Technology, - Microchip Technology Inc. (NASDAQ),USD,1.0,2425200000000.0
97,+ 0,Corning, - Corning Incorporated (NYSE),USD,1.0,2398900000000.0
98,+ 0,Focus Media Information Technology, - 分眾傳媒 (SHE),CNY,0.1564,2362578400000.0
99,+ 0,Swisscom, - Swisscom AG (VTX),CHF,1.0125,2313056250000.0
100,+ 0,Capgemini, - Capgemini SE (EPA),EUR,1.173,2308229400000.0
101,+ 0,Kyocera, - Kyocera Corp (TYO),JPY,0.0091,2247700000000.0
102,+ 0,Hoya, - HOYA CORPORATION (TYO),JPY,0.0091,2229500000000.0
103,+ 0,Bharti Airtel, - Bharti Airtel Limited (NSE),INR,0.0148,2220000000000.0
104,+ 0,Agilent Technologies, - Agilent Technologies Inc (NYSE),USD,1.0,2123500000000.0
105,+ 0,BOE Technology Group, - 京東方A (SHE),CNY,0.1564,2111368720000.0
106,+ 0,Teliasonera, - Telia Company AB (STO),SEK,0.1155,2102180850000.0
107,+ 0,Best Buy, - Best Buy Co Inc (NYSE),USD,1.0,2089200000000.0
108,+ 0,TELUS, - TELUS Corporation (USA) (TSE),CAD,0.7706,2086168319999.0
109,+ 0,LARGAN Precision, - 大立光電 (TPE),TWD,0.0333872,2055659920160.0
110,+ 0,Naver, - Naver Corp (KRX),KRW,0.0009,2046600000000.0
111,+ 0,Fujifilm Holdings, - FUJIFILM Holdings Corp (TYO),JPY,0.0091,2020200000000.0
112,+ 0,Toshiba, - Toshiba Corp (TYO),JPY,0.0091,2020200000000.0
113,+ 0,Legrand, - Legrand SA (EPA),EUR,1.173,2009114400000.0
114,+ 0,CenturyLink, - Centurylink Inc (NYSE),USD,1.0,1988400000000.0
115,+ 0,HCL Technologies, - HCL Technologies Ltd (NSE),INR,0.0148,1894400000000.0
116,+ 0,Expedia, - Expedia Group Inc (NASDAQ),USD,1.0,1886600000000.0
117,+ 0,AAC Technologies Holdings, - 瑞聲科技 (HKG),HKD,0.1274,1872869180000.0
118,+ 0,Skyworks Solutions, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1864700000000.0
119,+ 0,SBA Communications, - SBA Communications Corporation (NASDAQ),USD,1.0,1801200000000.0
120,+ 0,WW Grainger, - W W Grainger Inc (NYSE),USD,1.0,1795200000000.0
121,+ 0,Xilinx," - Xilinx, Inc. (NASDAQ)",USD,1.0,1790400000000.0
122,+ 0,Harris, - Harris Corporation (NYSE),USD,1.0,1781700000000.0
123,+ 0,KLA-Tencor, - KLA-Tencor Corp (NASDAQ),USD,1.0,1773200000000.0
124,+ 0,Wipro, - Wipro Limited (NSE),INR,0.0148,1761200000000.0
125,+ 0,Secom, - Secom Co Ltd (TYO),JPY,0.0091,1756300000000.0
126,+ 0,VeriSign," - Verisign, Inc. (NASDAQ)",USD,1.0,1745300000000.0
127,+ 0,Ametek," - AMETEK, Inc. (NYSE)",USD,1.0,1745100000000.0
128,+ 0,Dell Technologies, - Dell Technologies Inc (NYSE),USD,1.0,1728600000000.0
129,+ 0,Maxim Integrated Products, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1726900000000.0
130,+ 0,Snap, - Snap Inc (NYSE),USD,1.0,1719500000000.0
131,+ 0,SK Telecom, - SK Telecom Co Ltd (KRX),KRW,0.0009,1703700000000.0
132,+ 0,Seagate Technology, - Seagate Technology PLC (NASDAQ),USD,1.0,1700400000000.0
133,+ 0,Renesas Electronics, - Renesas Electronics Corporation (TYO),JPY,0.0091,1683500000000.0
134,+ 0,Mediatek, - 聯發科技 (TPE),TWD,0.0333872,1660913038400.0
135,+ 0,Telecom Italia, - Telecom Italia SpA (BIT),EUR,1.173,1615690200000.0
136,+ 0,Check Point Software, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1602300000000.0
137,+ 0,CA," - CA, Inc. (NASDAQ)",USD,1.0,1535700000000.0
138,+ 0,Advanced Micro Devices," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1529800000000.0
139,+ 0,Samsung SDI, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1471500000000.0
140,+ 0,Citrix Systems," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1458200000000.0
141,+ 0,LG Electronics, - LG Electronics Inc. (KRX),KRW,0.0009,1395900000000.0
142,+ 0,Liberty Broadband, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1395400000000.0
143,+ 0,Akamai Technologies," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1373200000000.0
144,+ 0,Samsung SDS, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1368000000000.0
145,+ 0,Vestas Wind Systems, - Vestas Wind Systems A/S (CPH),DKK,0.1575,1358106750000.0
146,+ 0,TDK, - TDK Corp (TYO),JPY,0.0091,1355900000000.0
147,+ 0,ZTE, - 中興通訊 (SHE),CNY,0.1564,1343476000000.0
148,+ 0,Fujitsu, - Fujitsu Ltd (TYO),JPY,0.0091,1337700000000.0
149,+ 0,Symantec, - Symantec Corporation (NASDAQ),USD,1.0,1337000000000.0
150,+ 0,Nomura Research Institute, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1310400000000.0
151,+ 0,Olympus, - Olympus Corp (TYO),JPY,0.0091,1292200000000.0
152,+ 0,CDW, - CDW common stock (NASDAQ),USD,1.0,1281900000000.0
153,+ 0,Sharp, - Sharp Corporation (TYO),JPY,0.0091,1274000000000.0
154,+ 0,Garmin, - Garmin Ltd. (NASDAQ),USD,1.0,1229500000000.0
155,+ 0,KPN, - Koninklijke KPN N.V. (AMS),EUR,1.173,1173821100000.0
156,+ 0,F5 Networks," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1096500000000.0
157,+ 0,OMRON, - OMRON Corporation (TYO),JPY,0.0091,1073800000000.0
158,+ 0,Liberty Interactive, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1028100000000.0
159,+ 0,Amdocs, - Amdocs Limited (NASDAQ),USD,1.0,1005100000000.0
160,+ 0,Delta Electronics, - 台達電子 (TPE),TWD,0.0333872,984324769120.0
161,+ 0,Juniper Networks," - Juniper Networks, Inc. (NYSE)",USD,1.0,969600000000.0
162,+ 0,Iliad, - Iliad SA (EPA),EUR,1.173,961156200000.0
163,+ 0,Open Text, - Open Text Corp (USA) (NASDAQ),USD,1.0,957100000000.0
164,+ 0,Rakuten, - Rakuten Inc (TYO),JPY,0.0091,946400000000.0
165,+ 0,Nanya Technology, - 南亞科技 (TPE),TWD,0.0333872,942864544160.0
166,+ 0,Proximus, - Proximus NV (EBR),EUR,1.173,851715300000.0
167,+ 0,NEC, - NEC Corp (TYO),JPY,0.0091,740720890000.0
168,+ 0,Flextronics International, - Flex Ltd (NASDAQ),USD,1.0,736600000000.0
169,+ 0,Legend Holding, - 聯想控股 (HKG),HKD,0.1274,726447540000.0
170,+ 0,Quanta Computer, - 廣達電腦 (TPE),TWD,0.0333872,695058068320.0
171,+ 0,Arrow Electronics," - Arrow Electronics, Inc. (NYSE)",USD,1.0,693500000000.0
172,+ 0,LG Display, - LG Display Co Ltd (KRX),KRW,0.0009,683100000000.0
173,+ 0,KT Corp, - KT Corp (KRX),KRW,0.0009,665100000000.0
174,+ 0,TCL Corp, - TCL集團 (SHE),CNY,0.1564,646338640000.0
175,+ 0,G4S, - G4S plc (LON),GBP,1.3378,578197160000.0
176,+ 0,Pegatron, - 和碩聯合科技 (TPE),TWD,0.0333872,577581866400.0
177,+ 0,Turkcell, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2162,566811540000.0
178,+ 0,Altice, - Altice N.V/EQ (AMS),EUR,1.173,544975800000.0
179,+ 0,LG Uplus, - LG Uplus Corp (KRX),KRW,0.0009,526500000000.0
180,+ 0,Jabil Circuit, - Jabil Inc (NYSE),USD,1.0,512000000000.0
181,+ 0,Yamada Denki, - Yamada Denki Co Ltd (TYO),JPY,0.0091,489884850000.0
182,+ 0,Konica Minolta Business Solutions, - Konica Minolta Inc (TYO),JPY,0.0091,485785300000.0
183,+ 0,Avnet," - Avnet, Inc. (NASDAQ)",USD,1.0,467600000000.0
184,+ 0,SYNNEX, - SYNNEX Corporation (NYSE),USD,1.0,456100000000.0
185,+ 0,Rexel, - Rexel SA (EPA),EUR,1.173,453247200000.0
186,+ 0,China Communications Services, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,437657220000.0
187,+ 0,AU Optronics, - 友達光電 (TPE),TWD,0.0333872,433789873440.0
188,+ 0,VEON, - VEON Ltd (ADR) (NASDAQ),USD,1.0,401000000000.0
189,+ 0,Innolux, - 群創光電 (TPE),TWD,0.0333872,398726636000.0
190,+ 0,ABB, - ABB India Ltd (NSE),INR,0.0148,390979000000.0
191,+ 0,Tech Data, - Tech Data Corp (NASDAQ),USD,1.0,333900000000.0
192,+ 0,Oi, - Owens-Illinois Inc (NYSE),USD,1.0,298300000000.0
193,+ 0,Inventec, - 英業達集團 (TPE),TWD,0.0333872,292852486080.0
194,+ 0,WPG Holdings, - 大聯大投資控股股份有限公司 (TPE),TWD,0.0333872,262016068160.0
195,+ 0,Wistron, - 緯創資通 (TPE),TWD,0.0333872,212910174400.0
196,+ 0,Intelsat, - Intelsat SA (NYSE),USD,1.0,203300000000.0
197,+ 0,Sistema, - AFK Sistema PAO (MCX),RUB,0.0161,155210440000.0
198,+ 0,Frontier Communications, - Frontier Communications Corp (NASDAQ),USD,1.0,63900000000.0
199,+ 0,Baidu, - Baidu Inc (ADR) (NASDAQ),USD,1.0,
200,+ 0,Yahoo!,,,1.0,
201,+ 0,Etisalat,,,1.0,
202,+ 0,Telkom Indonesia,,,1.0,
203,+ 0,Rogers Communications, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7706,
204,+ 0,Infineon Technologies,,,1.0,
205,+ 0,Level 3 Communications,,,1.0,
206,+ 0,MTN Group, - MTN Group Limited (JSE),ZAC,,
207,+ 0,Advanced Info Service,,,1.0,
208,+ 0,CGI Group, - CGI Group Inc (TSE),CAD,0.7706,
209,+ 0,STMicroelectronics,,,1.0,
210,+ 0,ATOS, - Atossa Genetics Inc (NASDAQ),USD,1.0,
211,+ 0,Taiwan Mobile,,,1.0,
212,+ 0,NetApp,,,1.0,
213,+ 0,Maxis,,,1.0,
214,+ 0,Axiata Group,,,1.0,
215,+ 0,Advanced Semiconductor,,,1.0,
216,+ 0,Ooredoo Telecom,,,1.0,
217,+ 0,Lenovo Group,,,1.0,
218,+ 0,Emirates Integrated Telecom,,,1.0,
219,+ 0,Asustek Computer,,,1.0,
220,+ 0,China Railway Signal & Communication,,,1.0,
221,+ 0,China Great Wall Computer,,,1.0,
222,+ 0,Compal Electronics,,,1.0,
223,+ 0,Synnex Technology Intl,,,1.0,
