rank,lift,name,exchange,code,rate,market_cap
36,+ 0,Deutsche Telekom, - Deutsche Telekom AG (ETR),EUR,1.1788,7561530480000.0
37,+ 0,Keyence, - KEYENCE CORPORATION (TYO),JPY,0.0091,7498400000000.0
38,+ 0,KDDI, - KDDI Corp (TYO),JPY,0.0091,7098000000000.0
39,+ 0,Micron Technology," - Micron Technology, Inc. (NASDAQ)",USD,1.0,7036900000000.0
40,+ 0,Vodafone, - Vodafone Group plc (LON),GBP,1.3369,6668189820000.0
41,+ 0,Sony, - Sony Corp (TYO),JPY,0.0091,6324500000000.0
42,+ 0,Automatic Data Processing, - Automatic Data Processing (NASDAQ),USD,1.0,6169300000000.0
43,+ 0,VMware," - VMware, Inc. (NYSE)",USD,1.0,6092700000000.0
44,+ 0,JD.com, - JD.Com Inc(ADR) (NASDAQ),USD,1.0,5915700000000.0
45,+ 0,SK Hynix, - SK Hynix Inc (KRX),KRW,0.0009,5792400000000.0
46,+ 0,Hikvision, - 海康威視 (SHE),CNY,0.1561,5702457880000.0
47,+ 0,Applied Materials," - Applied Materials, Inc. (NASDAQ)",USD,1.0,5440700000000.0
48,+ 0,Intuit, - Intuit Inc. (NASDAQ),USD,1.0,5300700000000.0
49,+ 0,Hon Hai Precision, - 鴻海精密 (TPE),TWD,0.0335125,5093900000000.0
50,+ 0,America Movil, - America Movil SAB de CV (BMV),MXN,0.0485,5092500000000.0
51,+ 0,Schneider Electric, - Schneider Electric SE (EPA),EUR,1.1788,4979840600000.0
52,+ 0,Nidec, - NIDEC CORPORATION (TYO),JPY,0.0091,4741100000000.0
53,+ 0,Saudi Telecom, - Saudi Telecom Company SJSC (TADAWUL),SAR,0.26666693,4731018005209.0
54,+ 0,Telefónica, - Telefonica SA (BME),EUR,1.1788,4669226800000.0
55,+ 0,Emerson Electric, - Emerson Electric Co. (NYSE),USD,1.0,4606000000000.0
56,+ 0,Orange, - Orange SA (EPA),EUR,1.1788,4573626120000.0
57,+ 0,RELX Group, - Relx NV (AMS),EUR,1.1788,4566671200000.0
58,+ 0,Axiata Group, - Axiata Group Bhd (KLSE),,1.0,4316700000000.0
59,+ 0,Crown Castle International, - CROWN CASTLE In/SH SH (NYSE),USD,1.0,4286400000000.0
60,+ 0,NXP Semiconductors, - NXP Semiconductors NV (NASDAQ),USD,1.0,4073200000000.0
61,+ 0,Infosys, - Infosys Ltd (NSE),INR,0.0148,4055200000000.0
62,+ 0,China Unicom, - 中國聯通 (HKG),HKD,0.1274,4015151140000.0
63,+ 0,eBay, - eBay Inc (NASDAQ),USD,1.0,4002800000000.0
64,+ 0,Philips, - Koninklijke Philips NV (AMS),EUR,1.1788,3988587680000.0
65,+ 0,SingTel, - Singapore Telecommunications Limited (SGX),SGD,0.749,3962659400000.0
66,+ 0,HP, - HP Inc (NYSE),USD,1.0,3841500000000.0
67,+ 0,China Telecom, - 中國電信 (HKG),HKD,0.1274,3784060280000.0
68,+ 0,Analog Devices," - Analog Devices, Inc. (NASDAQ)",USD,1.0,3757900000000.0
69,+ 0,BCE, - BCE Inc. (USA) (TSE),CAD,0.7687,3755099500000.0
70,+ 0,Dassault Systemes, - Dassault Systemes SE (EPA),EUR,1.1788,3660409760000.0
71,+ 0,Hitachi," - Hitachi, Ltd. (TYO)",JPY,0.0091,3640000000000.0
72,+ 0,Amadeus IT Group, - Amadeus It Group SA (BME),EUR,1.1788,3637541040000.0
73,+ 0,Panasonic, - Panasonic Corporation (TYO),JPY,0.0091,3567200000000.0
74,+ 0,Murata Manufacturing," - Murata Manufacturing Co., Ltd. (TYO)",JPY,0.0091,3448900000000.0
75,+ 0,TE Connectivity, - TE Connectivity Ltd (NYSE),USD,1.0,3401600000000.0
76,+ 0,Nokia, - Nokia Oyj (HEL),EUR,1.1788,3307123400000.0
77,+ 0,Netease, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3299200000000.0
78,+ 0,Vivendi, - Vivendi SA (EPA),EUR,1.1788,3275060040000.0
79,+ 0,Infineon Technologies, - Infineon Technologies AG (ETR),EUR,1.1788,3246061560000.0
80,+ 0,Equinix, - Equinix Inc (NASDAQ),USD,1.0,3211900000000.0
81,+ 0,ServiceNow, - ServiceNow Inc (NYSE),USD,1.0,3183700000000.0
82,+ 0,Lam Research, - Lam Research Corporation (NASDAQ),USD,1.0,3133900000000.0
83,+ 0,Fiserv, - Fiserv Inc (NASDAQ),USD,1.0,3118800000000.0
84,+ 0,Red Hat, - Red Hat Inc (NYSE),USD,1.0,3094100000000.0
85,+ 0,Tokyo Electron, - Tokyo Electron Ltd (TYO),JPY,0.0091,3066700000000.0
86,+ 0,Mitsubishi Electric, - Mitsubishi Electric Corporation (TYO),JPY,0.0091,3048500000000.0
87,+ 0,Tsinghua Tongfang, - 清華同方 (SHA),,1.0,3032100000000.0
88,+ 0,Autodesk," - Autodesk, Inc. (NASDAQ)",USD,1.0,2985900000000.0
89,+ 0,Chunghwa Telecom, - 中華電信 (TPE),TWD,0.0335125,2846685800000.0
90,+ 0,Workday, - Workday Inc (NASDAQ),USD,1.0,2749700000000.0
91,+ 0,BT Group, - BT Group - CLASS A Common Stock (LON),GBP,1.3369,2736901680000.0
92,+ 0,Amphenol, - Amphenol Corporation (NYSE),USD,1.0,2725900000000.0
93,+ 0,Fortive, - Fortive Corp (NYSE),USD,1.0,2719800000000.0
94,+ 0,Telstra, - Telstra Corporation Ltd (ASX),AUD,0.7602,2495356500000.0
95,+ 0,Ericsson, - ERICSSON/SH B (STO),SEK,0.1161,2473568550000.0
96,+ 0,Hewlett Packard Enterprise, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2463400000000.0
97,+ 0,Western Digital, - Western Digital Corp (NASDAQ),USD,1.0,2439300000000.0
98,+ 0,Focus Media Information Technology, - 分眾傳媒 (SHE),CNY,0.1561,2417239720000.0
99,+ 0,Microchip Technology, - Microchip Technology Inc. (NASDAQ),USD,1.0,2402200000000.0
100,+ 0,Corning, - Corning Incorporated (NYSE),USD,1.0,2366100000000.0
101,+ 0,Swisscom, - Swisscom AG (VTX),CHF,1.0149,2332646160000.0
102,+ 0,Hoya, - HOYA CORPORATION (TYO),JPY,0.0091,2284100000000.0
103,+ 0,Capgemini, - Capgemini SE (EPA),EUR,1.1788,2276970080000.0
104,+ 0,Kyocera, - Kyocera Corp (TYO),JPY,0.0091,2256800000000.0
105,+ 0,Bharti Airtel, - Bharti Airtel Limited (NSE),INR,0.0148,2249600000000.0
106,+ 0,BOE Technology Group, - 京東方A (SHE),CNY,0.1561,2188256629999.0
107,+ 0,Naver, - Naver Corp (KRX),KRW,0.0009,2126700000000.0
108,+ 0,Agilent Technologies, - Agilent Technologies Inc (NYSE),USD,1.0,2111300000000.0
109,+ 0,Teliasonera, - Telia Company AB (STO),SEK,0.1161,2108782350000.0
110,+ 0,TELUS, - TELUS Corporation (USA) (TSE),CAD,0.7687,2081024640000.0
111,+ 0,Best Buy, - Best Buy Co Inc (NYSE),USD,1.0,2045100000000.0
112,+ 0,Fujifilm Holdings, - FUJIFILM Holdings Corp (TYO),JPY,0.0091,2020200000000.0
113,+ 0,NetApp, - NetApp Inc. (NASDAQ),USD,1.0,2017200000000.0
114,+ 0,Legrand, - Legrand SA (EPA),EUR,1.1788,2014097680000.0
115,+ 0,LARGAN Precision, - 大立光電 (TPE),TWD,0.0335125,1995944177500.0
116,+ 0,AAC Technologies Holdings, - 瑞聲科技 (HKG),HKD,0.1274,1974063000000.0
117,+ 0,CenturyLink, - Centurylink Inc (NYSE),USD,1.0,1906300000000.0
118,+ 0,HCL Technologies, - HCL Technologies Ltd (NSE),INR,0.0148,1879600000000.0
119,+ 0,Toshiba, - Toshiba Corp (TYO),JPY,0.0091,1874600000000.0
120,+ 0,Skyworks Solutions, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1841900000000.0
121,+ 0,Expedia, - Expedia Group Inc (NASDAQ),USD,1.0,1825000000000.0
122,+ 0,SBA Communications, - SBA Communications Corporation (NASDAQ),USD,1.0,1821000000000.0
123,+ 0,Harris, - Harris Corporation (NYSE),USD,1.0,1812000000000.0
124,+ 0,KLA-Tencor, - KLA-Tencor Corp (NASDAQ),USD,1.0,1792400000000.0
125,+ 0,SK Telecom, - SK Telecom Co Ltd (KRX),KRW,0.0009,1791000000000.0
126,+ 0,Wipro, - Wipro Limited (NSE),INR,0.0148,1790800000000.0
127,+ 0,WW Grainger, - W W Grainger Inc (NYSE),USD,1.0,1784000000000.0
128,+ 0,Secom, - Secom Co Ltd (TYO),JPY,0.0091,1774500000000.0
129,+ 0,Xilinx," - Xilinx, Inc. (NASDAQ)",USD,1.0,1771500000000.0
130,+ 0,Ametek," - AMETEK, Inc. (NYSE)",USD,1.0,1758400000000.0
131,+ 0,Dell Technologies, - Dell Technologies Inc (NYSE),USD,1.0,1750300000000.0
132,+ 0,Renesas Electronics, - Renesas Electronics Corporation (TYO),JPY,0.0091,1738100000000.0
133,+ 0,Snap, - Snap Inc (NYSE),USD,1.0,1720000000000.0
134,+ 0,VeriSign," - Verisign, Inc. (NASDAQ)",USD,1.0,1716200000000.0
135,+ 0,Mediatek, - 聯發科技 (TPE),TWD,0.0335125,1714777653750.0
136,+ 0,Maxim Integrated Products, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1701600000000.0
137,+ 0,Telecom Italia, - Telecom Italia SpA (BIT),EUR,1.1788,1622971840000.0
138,+ 0,Samsung SDS, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1598400000000.0
139,+ 0,Check Point Software, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1595400000000.0
140,+ 0,Seagate Technology, - Seagate Technology PLC (NASDAQ),USD,1.0,1581700000000.0
141,+ 0,CA," - CA, Inc. (NASDAQ)",USD,1.0,1528300000000.0
142,+ 0,Advanced Micro Devices," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1488600000000.0
143,+ 0,Citrix Systems," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1454700000000.0
144,+ 0,Samsung SDI, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1437300000000.0
145,+ 0,LG Electronics, - LG Electronics Inc. (KRX),KRW,0.0009,1382400000000.0
146,+ 0,Akamai Technologies," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1359200000000.0
147,+ 0,Liberty Broadband, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1345100000000.0
148,+ 0,Symantec, - Symantec Corporation (NASDAQ),USD,1.0,1341400000000.0
149,+ 0,Sharp, - Sharp Corporation (TYO),JPY,0.0091,1319500000000.0
150,+ 0,Vestas Wind Systems, - Vestas Wind Systems A/S (CPH),DKK,0.1582,1317964200000.0
151,+ 0,Nomura Research Institute, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1310400000000.0
152,+ 0,CDW, - CDW common stock (NASDAQ),USD,1.0,1285200000000.0
153,+ 0,TDK, - TDK Corp (TYO),JPY,0.0091,1283100000000.0
154,+ 0,Fujitsu, - Fujitsu Ltd (TYO),JPY,0.0091,1283100000000.0
155,+ 0,Olympus, - Olympus Corp (TYO),JPY,0.0091,1283100000000.0
156,+ 0,Taiwan Mobile, - 台灣大哥大 (TPE),TWD,0.0335125,1266779202500.0
157,+ 0,Garmin, - Garmin Ltd. (NASDAQ),USD,1.0,1227500000000.0
158,+ 0,KPN, - Koninklijke KPN N.V. (AMS),EUR,1.1788,1193063480000.0
159,+ 0,OMRON, - OMRON Corporation (TYO),JPY,0.0091,1128400000000.0
160,+ 0,F5 Networks," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1082400000000.0
161,+ 0,Iliad, - Iliad SA (EPA),EUR,1.1788,1010585240000.0
162,+ 0,Liberty Interactive, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1003500000000.0
163,+ 0,Delta Electronics, - 台達電子 (TPE),TWD,0.0335125,1001078697500.0
164,+ 0,Amdocs, - Amdocs Limited (NASDAQ),USD,1.0,1000600000000.0
165,+ 0,Nanya Technology, - 南亞科技 (TPE),TWD,0.0335125,982187701250.0
166,+ 0,Juniper Networks," - Juniper Networks, Inc. (NYSE)",USD,1.0,979700000000.0
167,+ 0,Open Text, - Open Text Corp (USA) (NASDAQ),USD,1.0,961500000000.0
168,+ 0,Rakuten, - Rakuten Inc (TYO),JPY,0.0091,937300000000.0
169,+ 0,Proximus, - Proximus NV (EBR),EUR,1.1788,889050960000.0
170,+ 0,Legend Holding, - 聯想控股 (HKG),HKD,0.1274,742958580000.0
171,+ 0,Flextronics International, - Flex Ltd (NASDAQ),USD,1.0,736100000000.0
172,+ 0,LG Display, - LG Display Co Ltd (KRX),KRW,0.0009,724500000000.0
173,+ 0,NEC, - NEC Corp (TYO),JPY,0.0091,724128860000.0
174,+ 0,Quanta Computer, - 廣達電腦 (TPE),TWD,0.0335125,710609103750.0
175,+ 0,Asustek Computer, - 華碩 (TPE),TWD,0.0335125,698212830000.0
176,+ 0,Arrow Electronics," - Arrow Electronics, Inc. (NYSE)",USD,1.0,683200000000.0
177,+ 0,KT Corp, - KT Corp (KRX),KRW,0.0009,666000000000.0
178,+ 0,TCL Corp, - TCL集團 (SHE),CNY,0.1561,664143060000.0
179,+ 0,Pegatron, - 和碩聯合科技 (TPE),TWD,0.0335125,589384337500.0
180,+ 0,G4S, - G4S plc (LON),GBP,1.3369,576203900000.0
181,+ 0,Turkcell, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2193,558381660000.0
182,+ 0,Altice, - Altice NV Class A (AMS),EUR,1.1788,549438680000.0
183,+ 0,LG Uplus, - LG Uplus Corp (KRX),KRW,0.0009,546300000000.0
184,+ 0,Jabil Circuit, - Jabil Inc (NYSE),USD,1.0,505100000000.0
185,+ 0,Yamada Denki, - Yamada Denki Co Ltd (TYO),JPY,0.0091,489884850000.0
186,+ 0,Konica Minolta Business Solutions, - Konica Minolta Inc (TYO),JPY,0.0091,480753000000.0
187,+ 0,Avnet," - Avnet, Inc. (NASDAQ)",USD,1.0,465400000000.0
188,+ 0,Rexel, - Rexel SA (EPA),EUR,1.1788,457845920000.0
189,+ 0,China Communications Services, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,456193920000.0
190,+ 0,SYNNEX, - SYNNEX Corporation (NYSE),USD,1.0,450700000000.0
191,+ 0,AU Optronics, - 友達光電 (TPE),TWD,0.0335125,430582005000.0
192,+ 0,VEON, - VEON Ltd (ADR) (NASDAQ),USD,1.0,421100000000.0
193,+ 0,Innolux, - 群創光電 (TPE),TWD,0.0335125,406892018750.0
194,+ 0,Tech Data, - Tech Data Corp (NASDAQ),USD,1.0,331900000000.0
195,+ 0,Oi, - Owens-Illinois Inc (NYSE),USD,1.0,303300000000.0
196,+ 0,Inventec, - 英業達集團 (TPE),TWD,0.0335125,296957613750.0
197,+ 0,WPG Holdings, - 大聯大投資控股股份有限公司 (TPE),TWD,0.0335125,267892222500.0
198,+ 0,Synnex Technology Intl, - 聯強國際 (TPE),TWD,0.0335125,262158233750.0
199,+ 0,Wistron, - 緯創資通 (TPE),TWD,0.0335125,214627455000.0
200,+ 0,Intelsat, - Intelsat SA (NYSE),USD,1.0,210400000000.0
201,+ 0,Sistema, - AFK Sistema PAO (MCX),RUB,0.0159,153589230000.0
202,+ 0,Frontier Communications, - Frontier Communications Corp (NASDAQ),USD,1.0,60000000000.0
203,+ 0,ZTE, - 中興通訊 (HKG),HKD,0.1274,0.0
204,+ 0,ABB, - ABB India Ltd (NSE),INR,0.0148,
205,+ 0,Yahoo!,,,1.0,
206,+ 0,Etisalat,,,1.0,
207,+ 0,Telkom Indonesia,,,1.0,
208,+ 0,Telenor, - Telenor ASA (SWX),CHF,1.0149,
209,+ 0,Rogers Communications, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7687,
210,+ 0,Level 3 Communications,,,1.0,
211,+ 0,MTN Group, - MTN Group Limited (JSE),ZAC,,
212,+ 0,Advanced Info Service,,,1.0,
213,+ 0,CGI Group, - CGI Group Inc (TSE),CAD,0.7687,
214,+ 0,STMicroelectronics,,,1.0,
215,+ 0,ATOS, - Atossa Genetics Inc (NASDAQ),USD,1.0,
216,+ 0,Maxis,,,1.0,
217,+ 0,Advanced Semiconductor,,,1.0,
218,+ 0,Ooredoo Telecom,,,1.0,
219,+ 0,Lenovo Group,,,1.0,
220,+ 0,Emirates Integrated Telecom,,,1.0,
221,+ 0,China Railway Signal & Communication,,,1.0,
222,+ 0,China Great Wall Computer,,,1.0,
223,+ 0,Compal Electronics,,,1.0,
