rank,name,industry,exchange,code,rate,market_cap
60,NXP Semiconductors,半導體, - NXP Semiconductors NV (NASDAQ),USD,1.0,3981500000000
61,Philips,工業, - Koninklijke Philips NV (AMS),EUR,1.1648,3966842880000
62,HP,資訊硬體, - HP Inc (NYSE),USD,1.0,3833000000000
63,China Unicom,電信, - 中國聯通 (HKG),HKD,0.1274,3789054360000
64,eBay,電商, - eBay Inc (NASDAQ),USD,1.0,3786100000000
65,Murata Manufacturing,電子," - Murata Manufacturing Co., Ltd. (TYO)",JPY,0.0091,3740100000000
66,SingTel,電信, - Singapore Telecommunications Limited (SGX),SGD,0.7362,3738718080000
67,Dassault Systemes,軟體, - Dassault Systemes SE (EPA),EUR,1.1648,3688106240000
68,BCE,電信, - BCE Inc. (USA) (TSE),CAD,0.7535,3680847499999
69,Analog Devices,半導體," - Analog Devices, Inc. (NASDAQ)",USD,1.0,3675200000000
70,China Telecom,電信, - 中國電信 (HKG),HKD,0.1274,3650022740000
71,Amadeus IT Group,軟體, - Amadeus It Group SA (BME),EUR,1.1648,3625090560000
72,Hitachi,電子," - Hitachi, Ltd. (TYO)",JPY,0.0091,3467100000000
73,Netease,網路服務, - NetEase Inc (ADR) (NASDAQ),USD,1.0,3406700000000
74,Panasonic,資訊硬體, - Panasonic Corporation (TYO),JPY,0.0091,3339700000000
75,TE Connectivity,電子, - TE Connectivity Ltd (NYSE),USD,1.0,3330900000000
76,Equinix,資訊服務, - Equinix Inc (NASDAQ),USD,1.0,3329300000000
77,Nokia,通訊設備, - Nokia Oyj (HEL),EUR,1.1648,3325736960000
78,Vivendi,電信, - Vivendi SA (EPA),EUR,1.1648,3263303680000
79,ServiceNow,軟體, - ServiceNow Inc (NYSE),USD,1.0,3121900000000
80,Fiserv,軟體, - Fiserv Inc (NASDAQ),USD,1.0,3094100000000
81,Autodesk,軟體," - Autodesk, Inc. (NASDAQ)",USD,1.0,2991500000000
82,BT Group,電信, - BT Group - CLASS A Common Stock (LON),GBP,1.3287,2872250790000
83,Lam Research,半導體, - Lam Research Corporation (NASDAQ),USD,1.0,2865900000000
84,Mitsubishi Electric,機電設備, - Mitsubishi Electric Corporation (TYO),JPY,0.0091,2857400000000
85,Chunghwa Telecom,電信, - 中華電信 (TPE),TWD,0.03300037,2815984272803
86,Tokyo Electron,半導體, - Tokyo Electron Ltd (TYO),JPY,0.0091,2811900000000
87,Amphenol,電子, - Amphenol Corporation (NYSE),USD,1.0,2688800000000
88,Workday,軟體, - Workday Inc (NASDAQ),USD,1.0,2667800000000
89,Ericsson,通訊設備, - ERICSSON/SH B (STO),SEK,0.1131,2585409450000
90,Red Hat,軟體, - Red Hat Inc (NYSE),USD,1.0,2525400000000
91,Western Digital,儲存, - Western Digital Corp (NASDAQ),USD,1.0,2384400000000
92,Telstra,電信, - Telstra Corporation Ltd (ASX),AUD,0.7428,2372057520000
93,Corning,材料, - Corning Incorporated (NYSE),USD,1.0,2365700000000
94,Swisscom,電信, - Swisscom AG (VTX),CHF,1.0099,2342160080000
95,Hewlett Packard Enterprise,資訊硬體, - Hewlett Packard Enterprise Co (NYSE),USD,1.0,2307300000000
96,Microchip Technology,半導體, - Microchip Technology Inc. (NASDAQ),USD,1.0,2278000000000
97,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1539,2232565740000
98,Capgemini,資訊服務, - Capgemini SE (EPA),EUR,1.1648,2225466880000
99,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0147,2205000000000
100,Naver,網路服務, - Naver Corp (KRX),KRW,0.0009,2198700000000
101,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2130600000000
102,Kyocera,電子, - Kyocera Corp (TYO),JPY,0.0091,2129400000000
103,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.7535,2039875199999
104,Teliasonera,電信, - Telia Company AB (STO),SEK,0.1131,2029975350000
105,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2027700000000
106,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,2009000000000
107,CenturyLink,電信, - Centurylink Inc (NYSE),USD,1.0,2008800000000
108,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.0091,1992900000000
109,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.0091,1974700000000
110,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1648,1967813120000
111,LARGAN Precision,電子, - 大立光電 (TPE),TWD,0.03300115,1961063637715
112,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1874300000000
113,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1539,1856049390000
114,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0147,1852200000000
115,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1849500000000
116,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1794300000000
117,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1274,1779459500000
118,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.0091,1774500000000
119,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1769900000000
120,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0147,1719900000000
121,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1708200000000
122,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1706900000000
123,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1706100000000
124,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0304,1694663200000
125,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1691000000000
126,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1690500000000
127,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1689000000000
128,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1671300000000
129,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1661000000000
130,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1660800000000
131,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.0091,1647100000000
132,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03300037,1615609014201
133,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1648,1584710400000
134,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1550300000000
135,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1531600000000
136,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1506100000000
137,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0741,1495515840000
138,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1434600000000
139,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1429900000000
140,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1415700000000
141,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1399000000000
142,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1370500000000
143,TDK,電子, - TDK Corp (TYO),JPY,0.0091,1365000000000
144,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.0091,1301300000000
145,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1287800000000
146,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1285200000000
147,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1271300000000
148,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.0091,1264900000000
149,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.0091,1246700000000
150,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1193000000000
151,KPN,電信, - Koninklijke KPN N.V. (AMS),EUR,1.1648,1186698240000
152,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.0091,1137500000000
153,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1047900000000
154,OMRON,電子, - OMRON Corporation (TYO),JPY,0.0091,1037400000000
155,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,991600000000
156,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,991400000000
157,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,957000000000
158,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03300037,942919572010
159,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,932600000000
160,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.0091,928200000000
161,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03300037,890541384746
162,Proximus,電信, - Proximus NV (EBR),EUR,1.1648,824096000000
163,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1539,820548630000
164,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,766700000000
165,NEC,電子, - NEC Corp (TYO),JPY,0.0091,728869050000
166,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,718943680000
167,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03300115,689572229710
168,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,679800000000
169,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03300037,669161702638
170,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,652500000000
171,Lenovo Group,資訊硬體, - 聯想集團 (HKG),HKD,0.1274,645943480000
172,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1274,611418080000
173,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,603900000000
174,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1539,583881210000
175,G4S,保全系統, - G4S plc (LON),GBP,1.3287,560179920000
176,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03300115,553656993435
177,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,551700000000
178,Altice,電信, - Altice N.V/EQ (AMS),EUR,1.1648,549669120000
179,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2132,539396000000
180,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,501200000000
181,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,484800000000
182,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.0091,475263880000
183,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.0091,473174520000
184,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,442900000000
185,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,425000000000
186,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,422662240000
187,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1539,375869970000
188,Innolux,電子, - 群創光電 (TPE),TWD,0.03300037,371115560946
189,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,325200000000
190,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03300115,291241748980
191,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1539,289532070000
192,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03300037,261389330696
193,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,210800000000
194,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03300037,206361213721
195,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0158,132405580000
196,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,52400000000
197,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,644420000
198,AU Optronics,電子, - AU Optronics Corp (ADR) (NYSE),USD,1.0,840580
199,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7535,643177
200,CGI Group,資訊服務, - CGI (TSE),CAD,0.7535,345423
201,Telenor,電信, - Telenor ASA (SWX),CHF,1.0099,237942
202,Emirates Integrated Telecom,電信,,,1.0,0
203,Synnex Technology Intl,電子通路,,,1.0,0
204,STMicroelectronics,半導體,,,1.0,0
205,Compal Electronics,資訊硬體,,,1.0,0
206,Etisalat,電信,,,1.0,0
207,Maxis,電信,,,1.0,0
208,ABB,工業, - ABB India Ltd (NSE),INR,0.0147,0
209,Axiata Group,電信,,,1.0,0
210,Advanced Semiconductor,半導體,,,1.0,0
211,Telkom Indonesia,電信,,,1.0,0
212,Ooredoo Telecom,電信,,,1.0,0
213,Infineon Technologies,半導體,,,1.0,0
214,Level 3 Communications,電信,,,1.0,0
215,Taiwan Mobile,電信,,,1.0,0
