rank,name,industry,exchange,code,rate,market_cap
95,Western Digital,儲存, - Western Digital Corp (NASDAQ),USD,1.0,2349900000000
96,Swisscom,電信, - Swisscom AG (SWX),CHF,1.0021,2331285440000
97,Capgemini,資訊服務, - Capgemini SE (EPA),EUR,1.172,2310363600000
98,Naver,網路服務, - Naver Corp (KRX),KRW,0.0009,2286900000000
99,Microchip Technology,半導體, - Microchip Technology Inc. (NASDAQ),USD,1.0,2224100000000
100,LARGAN Precision,電子, - 大立光電 (TPE),TWD,0.03270793,2211275211131
101,NetApp,儲存, - NetApp Inc. (NASDAQ),USD,1.0,2162100000000
102,Kyocera,電子, - Kyocera Corp (TYO),JPY,0.0089,2109300000000
103,CenturyLink,電信, - Centurylink Inc (NYSE),USD,1.0,2109100000000
104,Best Buy,電商, - Best Buy Co Inc (NYSE),USD,1.0,2106600000000
105,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.7611,2060449920000
106,Bharti Airtel,電信, - Bharti Airtel Limited (NSE),INR,0.0146,2029400000000
107,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,2016700000000
108,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.0089,2011400000000
109,Legrand,機電設備, - Legrand SA (EPA),EUR,1.172,1992517200000
110,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0146,1985600000000
111,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.0089,1984700000000
112,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1902400000000
113,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1896100000000
114,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1893900000000
115,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0146,1868800000000
116,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1497,1857148260000
117,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1497,1854872820000
118,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1851000000000
119,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1827100000000
120,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1824500000000
121,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1785400000000
122,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0301,1767429860000
123,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.0089,1762200000000
124,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1737900000000
125,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1722600000000
126,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1714800000000
127,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1274,1714065080000
128,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1706000000000
129,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1693500000000
130,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1679500000000
131,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1649100000000
132,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1640300000000
133,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1629200000000
134,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.0089,1513000000000
135,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0759,1492656990000
136,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1485200000000
137,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03270793,1459244672192
138,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.172,1453748800000
139,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1438400000000
140,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1431000000000
141,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1393200000000
142,TDK,電子, - TDK Corp (TYO),JPY,0.0089,1352800000000
143,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1341900000000
144,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.0089,1335000000000
145,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1325100000000
146,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.0089,1317200000000
147,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1294800000000
148,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.0089,1263800000000
149,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1255400000000
150,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.172,1211730800000
151,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.0089,1192600000000
152,Taiwan Mobile,電信, - 台灣大哥大 (TPE),TWD,0.03270793,1180422652114
153,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1174500000000
154,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1077800000000
155,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1024400000000
156,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,1018800000000
157,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.0089,996800000000
158,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,985400000000
159,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,970100000000
160,OMRON,電子, - OMRON Corporation (TYO),JPY,0.0089,970100000000
161,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1497,943184850000
162,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03270793,883588374985
163,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03270793,860633949711
164,Proximus,電信, - Proximus NV (EPA),EUR,1.172,801413600000
165,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,785700000000
166,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,702432640000
167,NEC,電子, - NEC Corp (TYO),JPY,0.0089,681322590000
168,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,676700000000
169,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03270793,664494305880
170,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,656100000000
171,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,639000000000
172,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03270793,625575139973
173,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1274,599111240000
174,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1497,582138390000
175,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.172,579319600000
176,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,573300000000
177,G4S,保全系統, - G4S plc (LON),GBP,1.3277,560289400000
178,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03270793,558137929899
179,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,528100000000
180,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,521500000000
181,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.206,502145600000
182,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,484800000000
183,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.0089,479977890000
184,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1572,442989600000
185,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,442065260000
186,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.0089,438423790000
187,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1497,424204890000
188,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,397100000000
189,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03270793,377747154363
190,Innolux,電子, - 群創光電 (TPE),TWD,0.03270793,359689106210
191,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,326500000000
192,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1497,322169370000
193,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03270793,274573259971
194,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.03270793,262353577323
195,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,251900000000
196,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.03270793,206318351647
197,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0161,141615600000
198,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,40100000000
199,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.0089,32226010000
200,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,673600000
201,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,886967
202,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7611,594919
203,CGI Group,資訊服務, - CGI (TSE),CAD,0.7611,337014
204,ABB,工業, - ABB India Ltd (NSE),INR,0.0146,518
205,Level 3 Communications,電信,,,1.0,0
206,Etisalat,電信,,,1.0,0
207,Maxis,電信,,,1.0,0
208,Advanced Semiconductor,半導體,,,1.0,0
209,Telkom Indonesia,電信,,,1.0,0
210,Ooredoo Telecom,電信,,,1.0,0
211,Compal Electronics,資訊硬體,,,1.0,0
212,Emirates Integrated Telecom,電信,,,1.0,0
213,Lenovo Group,資訊硬體,,,1.0,0
214,Synnex Technology Intl,電子通路,,,1.0,0
215,STMicroelectronics,半導體,,,1.0,0
