rank,name,industry,exchange,code,rate,market_cap
103,Kyocera,電子, - Kyocera Corp (TYO),JPY,0.0089,2064800000000
104,Agilent Technologies,電子, - Agilent Technologies Inc (NYSE),USD,1.0,2058500000000
105,TELUS,電信, - TELUS Corporation (USA) (TSE),CAD,0.7585,2053411199999
106,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0146,2014800000000
107,Toshiba,電子, - Toshiba Corp (TYO),JPY,0.0089,1993600000000
108,Fujifilm Holdings,資訊硬體, - FUJIFILM Holdings Corp (TYO),JPY,0.0089,1966900000000
109,Legrand,機電設備, - Legrand SA (EPA),EUR,1.1658,1955979240000
110,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1946500000000
111,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1897600000000
112,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1887900000000
113,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1872200000000
114,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1499,1851504840000
115,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1845100000000
116,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1499,1805725380000
117,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0146,1795800000000
118,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1791800000000
119,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0301,1767429860000
120,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1763500000000
121,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1757900000000
122,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1754900000000
123,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.0089,1735500000000
124,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1733600000000
125,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1723100000000
126,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1697700000000
127,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1689300000000
128,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1676400000000
129,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1671900000000
130,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1274,1664213460000
131,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1637800000000
132,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.0745,1534156150000
133,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.0089,1521900000000
134,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1658,1503065940000
135,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1482300000000
136,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1475300000000
137,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1447800000000
138,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.0327433,1424209125460
139,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1417500000000
140,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1365400000000
141,TDK,電子, - TDK Corp (TYO),JPY,0.0089,1335000000000
142,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.0089,1335000000000
143,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1309100000000
144,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1294400000000
145,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.0089,1290500000000
146,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1271100000000
147,Taiwan Mobile,電信, - 台灣大哥大 (TPE),TWD,0.0327433,1237120457920
148,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.0089,1237100000000
149,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1658,1215113340000
150,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.0089,1148100000000
151,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1145700000000
152,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1111200000000
153,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1039200000000
154,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,1016000000000
155,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,999200000000
156,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.0089,996800000000
157,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,991300000000
158,OMRON,電子, - OMRON Corporation (TYO),JPY,0.0089,961200000000
159,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.0327433,859069590450
160,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.0327433,831784598560
161,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1499,829921350000
162,Proximus,電信, - Proximus NV (EPA),EUR,1.1658,815360520000
163,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,785300000000
164,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,695200000000
165,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1274,691960360000
166,NEC,電子, - NEC Corp (TYO),JPY,0.0089,679931520000
167,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.0327433,651369015560
168,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,642600000000
169,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.0327433,623864643560
170,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,603900000000
171,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.1658,602951760000
172,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1274,600245100000
173,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1499,576485420000
174,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,554400000000
175,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2068,541836680000
176,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.0327433,532301279440
177,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,531000000000
178,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,529800000000
179,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,494800000000
180,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.0089,477397780000
181,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.0089,437976120000
182,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1564,434088200000
183,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1274,420165200000
184,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,413400000000
185,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1499,399543460000
186,AU Optronics,電子, - 友達光電 (TPE),TWD,0.0327433,380978118490
187,Innolux,電子, - 群創光電 (TPE),TWD,0.0327433,363247621540
188,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,331500000000
189,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1499,310727710000
190,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.0327433,269677093130
191,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.0327433,259926138390
192,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,241700000000
193,Synnex Technology Intl,電子通路, - 聯強國際 (TPE),TWD,0.0327433,232140174010
194,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.0327433,196551481240
195,Sistema,電信, - AFK Sistema PAO (MCX),RUB,0.0161,143982300000
196,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,42900000000
197,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.0089,30906140000
198,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,673810000
199,BT Group,電信, - BT Group plc (ADR) (NYSE),USD,1.0,918254
200,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7585,585561
201,CGI Group,資訊服務, - CGI (TSE),CAD,0.7585,347325
202,Telenor,電信, - Telenor ASA (SWX),CHF,1.0014,174100
203,G4S,保全系統, - G4S plc (CPH),DKK,0.1564,19742
204,ABB,工業, - ABB India Ltd (NSE),INR,0.0146,614
205,Level 3 Communications,電信,,,1.0,0
206,Infineon Technologies,半導體,,,1.0,0
207,Compal Electronics,資訊硬體,,,1.0,0
208,Emirates Integrated Telecom,電信,,,1.0,0
209,Telkom Indonesia,電信,,,1.0,0
210,Lenovo Group,資訊硬體,,,1.0,0
211,STMicroelectronics,半導體,,,1.0,0
212,Etisalat,電信,,,1.0,0
213,Maxis,電信,,,1.0,0
214,Ooredoo Telecom,電信,,,1.0,0
215,Advanced Semiconductor,半導體,,,1.0,0
