rank,name,industry,exchange,code,rate,market_cap
110,HCL Technologies,軟體, - HCL Technologies Ltd (NSE),INR,0.0146,1898000000000
111,SBA Communications,電信, - SBA Communications Corporation (NASDAQ),USD,1.0,1897000000000
112,BOE Technology Group,電子, - 京東方A (SHE),CNY,0.1506,1865211120000
113,Expedia,網路服務, - Expedia Group Inc (NASDAQ),USD,1.0,1826100000000
114,Focus Media Information Technology,資訊硬體, - 分眾傳媒 (SHE),CNY,0.1506,1774173420000
115,Wipro,資訊服務, - Wipro Limited (NSE),INR,0.0146,1737400000000
116,Dell Technologies,資訊硬體, - Dell Technologies Inc (NYSE),USD,1.0,1734200000000
117,Skyworks Solutions,半導體, - Skyworks Solutions Inc (NASDAQ),USD,1.0,1730700000000
118,Secom,保全系統, - Secom Co Ltd (TYO),JPY,0.009,1727999999999
119,Harris,通訊設備, - Harris Corporation (NYSE),USD,1.0,1713600000000
120,AAC Technologies Holdings,電子, - 瑞聲科技 (HKG),HKD,0.1275,1682349750000
121,VeriSign,軟體," - Verisign, Inc. (NASDAQ)",USD,1.0,1672600000000
122,SK Telecom,電信, - SK Telecom Co Ltd (KRX),KRW,0.0009,1672200000000
123,Ametek,機電設備," - AMETEK, Inc. (NYSE)",USD,1.0,1663200000000
124,Advanced Info Service,電信, - Advanced Info Service PCL (BKK),THB,0.0302,1655053620000
125,Snap,軟體, - Snap Inc (NYSE),USD,1.0,1646900000000
126,Renesas Electronics,半導體, - Renesas Electronics Corporation (TYO),JPY,0.009,1637999999999
127,Xilinx,半導體," - Xilinx, Inc. (NASDAQ)",USD,1.0,1619500000000
128,Maxim Integrated Products,半導體, - Maxim Integrated Products Inc. (NASDAQ),USD,1.0,1602800000000
129,Seagate Technology,儲存, - Seagate Technology PLC (NASDAQ),USD,1.0,1601100000000
130,Mediatek,半導體, - 聯發科技 (TPE),TWD,0.03275855,1575316083384
131,KLA-Tencor,半導體, - KLA-Tencor Corp (NASDAQ),USD,1.0,1564300000000
132,Telecom Italia,電信, - Telecom Italia SpA (BIT),EUR,1.1665,1558677300000
133,Check Point Software,軟體, - Check Point Software Technologies Ltd. (NASDAQ),USD,1.0,1554200000000
134,MTN Group,電信, - MTN Group Limited (JSE),ZAR,0.073,1506756500000
135,CA,軟體," - CA, Inc. (NASDAQ)",USD,1.0,1475400000000
136,Advanced Micro Devices,半導體," - Advanced Micro Devices, Inc. (NASDAQ)",USD,1.0,1437700000000
137,Citrix Systems,軟體," - Citrix Systems, Inc. (NASDAQ)",USD,1.0,1415700000000
138,Liberty Broadband,電信, - Liberty Broadband Corp Series A (NASDAQ),USD,1.0,1397300000000
139,Samsung SDS,資訊服務, - Samsung SDS Co Ltd (KRX),KRW,0.0009,1391400000000
140,TDK,電子, - TDK Corp (TYO),JPY,0.009,1350000000000
141,Fujitsu,資訊硬體, - Fujitsu Ltd (TYO),JPY,0.009,1323000000000
142,Samsung SDI,電子, - Samsung SDI Co Ltd (KRX),KRW,0.0009,1321200000000
143,Symantec,軟體, - Symantec Corporation (NASDAQ),USD,1.0,1278600000000
144,LG Electronics,資訊硬體, - LG Electronics Inc. (KRX),KRW,0.0009,1270800000000
145,Olympus,資訊硬體, - Olympus Corp (TYO),JPY,0.009,1269000000000
146,Akamai Technologies,資訊服務," - Akamai Technologies, Inc. (NASDAQ)",USD,1.0,1246000000000
147,CDW,軟體, - CDW common stock (NASDAQ),USD,1.0,1221800000000
148,Nomura Research Institute,資訊服務, - Nomura Research Institute Ltd (TYO),JPY,0.009,1215000000000
149,Garmin,資訊硬體, - Garmin Ltd. (NASDAQ),USD,1.0,1202300000000
150,KPN,電信, - Koninklijke KPN N.V. (EPA),EUR,1.1665,1161834000000
151,Sharp,資訊硬體, - Sharp Corporation (TYO),JPY,0.009,1107000000000
152,F5 Networks,資訊服務," - F5 Networks, Inc. (NASDAQ)",USD,1.0,1055400000000
153,Liberty Interactive,電商, - Qurate Retail Inc Series A (NASDAQ),USD,1.0,1013500000000
154,OMRON,電子, - OMRON Corporation (TYO),JPY,0.009,989999999999
155,Amdocs,軟體, - Amdocs Limited (NASDAQ),USD,1.0,956000000000
156,Open Text,軟體, - Open Text Corp (USA) (NASDAQ),USD,1.0,943300000000
157,Juniper Networks,通訊設備," - Juniper Networks, Inc. (NYSE)",USD,1.0,939400000000
158,Rakuten,電商, - Rakuten Inc (TYO),JPY,0.009,926999999999
159,Delta Electronics,電子, - 台達電子 (TPE),TWD,0.03275855,884955848974
160,ZTE,通訊設備, - 中興通訊 (SHE),CNY,0.1506,866808420000
161,Nanya Technology,半導體, - 南亞科技 (TPE),TWD,0.03275855,819871161834
162,Proximus,電信, - Proximus NV (EPA),EUR,1.1665,772689600000
163,Flextronics International,電子, - Flex Ltd (NASDAQ),USD,1.0,737100000000
164,Legend Holding,資訊硬體, - 聯想控股 (HKG),HKD,0.1275,720056250000
165,NEC,電子, - NEC Corp (TYO),JPY,0.009,699761700000
166,Quanta Computer,資訊硬體, - 廣達電腦 (TPE),TWD,0.03275855,662993741740
167,Arrow Electronics,電子," - Arrow Electronics, Inc. (NYSE)",USD,1.0,657100000000
168,KT Corp,電信, - KT Corp (KRX),KRW,0.0009,638100000000
169,Asustek Computer,資訊硬體, - 華碩 (TPE),TWD,0.03275855,632626565890
170,China Railway Signal & Communication Corporation,機電設備, - 中國通號 (HKG),HKD,0.1275,601149750000
171,TCL Corp,資訊硬體, - TCL集團 (SHE),CNY,0.1506,593288700000
172,Turkcell,電信, - Turkcell Iletisim Hizmetleri A.S. (IST),TRY,0.2143,579960090000
173,LG Display,電子, - LG Display Co Ltd (KRX),KRW,0.0009,573300000000
174,Altice,電信, - Altice N.V/EQ (EPA),EUR,1.1665,557470350000
175,G4S,保全系統, - G4S plc (LON),GBP,1.3203,547528410000
176,Pegatron,資訊硬體, - 和碩聯合科技 (TPE),TWD,0.03275855,539313836214
177,LG Uplus,電信, - LG Uplus Corp (KRX),KRW,0.0009,537300000000
178,Avnet,電子," - Avnet, Inc. (NASDAQ)",USD,1.0,505300000000
179,VEON,電信, - VEON Ltd (ADR) (NASDAQ),USD,1.0,497700000000
180,Yamada Denki,電子通路, - Yamada Denki Co Ltd (TYO),JPY,0.009,472323599999
181,Jabil Circuit,電子, - Jabil Inc (NYSE),USD,1.0,469400000000
182,Konica Minolta Business Solutions,資訊硬體, - Konica Minolta Inc (TYO),JPY,0.009,456017399999
183,Nokia,通訊設備, - Nokia Oyj (CPH),DKK,0.1566,432403920000
184,China Communications Services,電信, - 中國通信服務股份有限公司 (HKG),HKD,0.1275,429088500000
185,AU Optronics,電子, - 友達光電 (TPE),TWD,0.03275855,403552577449
186,Tsinghua Tongfang,資訊服務, - 清華同方 (SHA),CNY,0.1506,402388140000
187,SYNNEX,資訊服務, - SYNNEX Corporation (NYSE),USD,1.0,385300000000
188,Innolux,電子, - 群創光電 (TPE),TWD,0.03275855,353726822900
189,中國長城科技,資訊硬體, - 中國長城 (SHE),CNY,0.1506,326214660000
190,Tech Data,電子, - Tech Data Corp (NASDAQ),USD,1.0,311500000000
191,Inventec,資訊硬體, - 英業達集團 (TPE),TWD,0.03275855,279112673565
192,WPG Holdings,電子通路, - 大聯大投資控股股份有限公司 (TPE),TWD,0.0327533,256441962350
193,Wistron,資訊硬體, - 緯創資通 (TPE),TWD,0.0327533,200312632140
194,Intelsat,電信, - Intelsat SA (NYSE),USD,1.0,199000000000
195,Frontier Communications,電信, - Frontier Communications Corp (NASDAQ),USD,1.0,43300000000
196,Softbank,電信, - SoftBank Group Corp (TYO),JPY,0.009,29780099999
197,ATOS,資訊服務, - Atossa Genetics Inc (NASDAQ),USD,1.0,586070000
198,Rogers Communications,電信, - Rogers Communications Inc. (USA) Class B (TSE),CAD,0.7602,616708
199,CGI Group,資訊服務, - CGI (TSE),CAD,0.7602,355897
200,Telenor,電信, - Telenor ASA (SWX),CHF,1.0079,237471
201,ABB,工業, - ABB India Ltd (NSE),INR,0.0146,286
202,Sistema,電信, - AFK Sistema PAO (EDR) (OTCMKTS),,1.0,69
203,Compal Electronics,資訊硬體,,,1.0,0
204,Synnex Technology Intl,電子通路,,,1.0,0
205,Advanced Semiconductor,半導體,,,1.0,0
206,Maxis,電信,,,1.0,0
207,Etisalat,電信,,,1.0,0
208,Emirates Integrated Telecom,電信,,,1.0,0
209,Taiwan Mobile,電信,,,1.0,0
210,Level 3 Communications,電信,,,1.0,0
211,Ooredoo Telecom,電信,,,1.0,0
212,Telkom Indonesia,電信,,,1.0,0
213,Infineon Technologies,半導體,,,1.0,0
214,Lenovo Group,資訊硬體,,,1.0,0
215,STMicroelectronics,半導體,,,1.0,0
